direction,scale,statement,answer,base_answer,flipped,margin,base_margin,d_margin,p_yes,p_no
jtw_mean_diff_tgt,+1.0000,The Earth orbits the Sun.,?,?,0,-0.000132566,0.0217903,-0.0219229,8.38608e-06,0.000140953
jtw_mean_diff_tgt,+1.0000,Two plus two equals four.,?,?,0,-0.000431129,0.0441976,-0.0446287,6.99036e-05,0.000501033
jtw_mean_diff_tgt,+1.0000,The Pacific is the largest ocean.,?,?,0,-3.89044e-05,0.0302994,-0.0303383,3.32091e-06,4.22253e-05
jtw_mean_diff_tgt,+1.0000,Mount Everest is the tallest mountain.,?,?,0,-0.000106341,0.0509202,-0.0510265,3.98034e-06,0.000110321
jtw_mean_diff_tgt,+1.0000,The sun rises in the east.,?,?,0,-0.000218108,0.0362834,-0.0365015,6.63195e-06,0.00022474
jtw_mean_diff_tgt,+1.0000,Gold's chemical symbol is Au.,?,?,0,-0.000163835,0.0159133,-0.0160771,1.492e-05,0.000178755
jtw_mean_diff_tgt,+1.0000,Humans breathe out carbon dioxide.,?,?,0,-0.000240405,0.0255667,-0.0258071,4.05048e-05,0.00028091
jtw_mean_diff_tgt,+1.0000,The heart pumps blood.,?,?,0,-4.61116e-05,0.0261307,-0.0261768,2.77485e-05,7.38601e-05
jtw_mean_diff_tgt,+1.0000,Ten minus four equals six.,?,?,0,-0.000407694,0.0426329,-0.0430405,9.88307e-05,0.000506524
jtw_mean_diff_tgt,+1.0000,The freezing point of water is zero Celsius.,?,?,0,-0.000253698,0.0219985,-0.0222522,2.08649e-05,0.000274563
jtw_mean_diff_tgt,+1.0000,Rome is in Italy.,?,?,0,-9.36986e-05,0.059104,-0.0591977,1.43105e-05,0.000108009
jtw_mean_diff_tgt,+1.0000,The square root of nine is three.,?,?,0,-9.73097e-05,0.0399196,-0.0400169,3.59639e-05,0.000133274
jtw_mean_diff_tgt,+1.0000,Plants absorb carbon dioxide.,?,?,0,-0.000117539,0.0225616,-0.0226791,2.02955e-05,0.000137834
jtw_mean_diff_tgt,+1.0000,Sydney is in Australia.,?,?,0,-0.00015191,0.0444454,-0.0445973,2.34928e-05,0.000175403
jtw_mean_diff_tgt,+1.0000,The opposite of hot is cold.,?,?,0,-0.000310569,0.0249262,-0.0252368,4.00636e-05,0.000350633
jtw_mean_diff_tgt,+1.0000,A week has seven days.,?,?,0,-0.000338788,0.0299882,-0.030327,2.72786e-05,0.000366067
jtw_mean_diff_tgt,+1.0000,George Washington was the first US president.,?,?,0,-5.65075e-05,0.0442898,-0.0443463,5.88703e-06,6.23946e-05
jtw_mean_diff_tgt,+1.0000,Cairo is in Egypt.,?,?,0,-0.000105252,0.0628564,-0.0629617,1.0032e-05,0.000115284
jtw_mean_diff_tgt,+1.0000,Mercury is closest to the Sun.,?,?,0,-8.87802e-05,0.0264783,-0.0265671,3.03878e-06,9.1819e-05
jtw_mean_diff_tgt,+1.0000,The sky is blue.,?,?,0,-0.000353244,0.0413925,-0.0417458,4.85826e-05,0.000401827
jtw_mean_diff_tgt,+1.0000,Shakespeare wrote Romeo and Juliet.,?,?,0,-8.42916e-05,0.044841,-0.0449253,3.80978e-06,8.81014e-05
jtw_mean_diff_tgt,-1.0000,The capital of Japan is Tokyo.,?,?,0,0.0287728,0.060559,-0.0317861,0.0633865,0.0346137
jtw_mean_diff_tgt,-1.0000,Paris is the capital of France.,?,?,0,0.0194033,0.0618601,-0.0424568,0.0575039,0.0381006
jtw_mean_diff_tgt,-1.0000,Water is made of hydrogen and oxygen.,?,?,0,0.0229051,0.0235432,-0.000638105,0.0475902,0.0246851
jtw_mean_diff_tgt,-1.0000,The Earth orbits the Sun.,?,?,0,0.0222912,0.0217903,0.000500838,0.0493843,0.0270931
jtw_mean_diff_tgt,-1.0000,Two plus two equals four.,?,?,0,0.0208693,0.0441976,-0.0233283,0.05,0.0291307
jtw_mean_diff_tgt,-1.0000,The Pacific is the largest ocean.,?,?,0,0.0211849,0.0302994,-0.00911452,0.0527696,0.0315848
jtw_mean_diff_tgt,-1.0000,Mount Everest is the tallest mountain.,?,?,0,0.0261437,0.0509202,-0.0247765,0.0571973,0.0310537
jtw_mean_diff_tgt,-1.0000,The sun rises in the east.,?,?,0,0.0193956,0.0362834,-0.0168878,0.0514982,0.0321026
jtw_mean_diff_tgt,-1.0000,Gold's chemical symbol is Au.,?,?,0,0.0234016,0.0159133,0.00748828,0.0488168,0.0254152
jtw_mean_diff_tgt,-1.0000,Humans breathe out carbon dioxide.,?,?,0,0.0298036,0.0255667,0.00423693,0.0540701,0.0242665
jtw_mean_diff_tgt,-1.0000,The heart pumps blood.,?,?,0,0.0248694,0.0261307,-0.00126128,0.0537999,0.0289305
jtw_mean_diff_tgt,-1.0000,Ten minus four equals six.,?,?,0,0.018971,0.0426329,-0.0236618,0.0511149,0.0321438
jtw_mean_diff_tgt,-1.0000,The freezing point of water is zero Celsius.,?,?,0,0.0287746,0.0219985,0.00677608,0.0522221,0.0234475
jtw_mean_diff_tgt,-1.0000,Rome is in Italy.,?,?,0,0.0222799,0.059104,-0.0368241,0.0584248,0.0361449
jtw_mean_diff_tgt,-1.0000,The square root of nine is three.,?,?,0,0.0247925,0.0399196,-0.0151271,0.054801,0.0300085
jtw_mean_diff_tgt,-1.0000,Plants absorb carbon dioxide.,?,?,0,0.0300841,0.0225616,0.00752249,0.0563337,0.0262497
jtw_mean_diff_tgt,-1.0000,Sydney is in Australia.,?,?,0,0.0206543,0.0444454,-0.0237911,0.0564699,0.0358156
jtw_mean_diff_tgt,-1.0000,The opposite of hot is cold.,?,?,0,0.0187862,0.0249262,-0.00614004,0.0488188,0.0300327
jtw_mean_diff_tgt,-1.0000,A week has seven days.,?,?,0,0.0214199,0.0299882,-0.00856828,0.0511367,0.0297167
jtw_mean_diff_tgt,-1.0000,George Washington was the first US president.,?,?,0,0.027047,0.0442898,-0.0172428,0.0610324,0.0339855
jtw_mean_diff_tgt,-1.0000,Cairo is in Egypt.,?,?,0,0.0249716,0.0628564,-0.0378848,0.0622095,0.0372379
jtw_mean_diff_tgt,-1.0000,Mercury is closest to the Sun.,?,?,0,0.0224873,0.0264783,-0.003991,0.04849,0.0260027
jtw_mean_diff_tgt,-1.0000,The sky is blue.,?,?,0,0.0232702,0.0413925,-0.0181223,0.0585185,0.0352483
jtw_mean_diff_tgt,-1.0000,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0218865,0.044841,-0.0229546,0.0514711,0.0295847
rand_ctrl,+0.0100,The capital of Japan is Tokyo.,?,?,0,0.0592945,0.060559,-0.00126445,0.0748639,0.0155694
rand_ctrl,+0.0100,Paris is the capital of France.,?,?,0,0.0604789,0.0618601,-0.00138124,0.0833515,0.0228727
rand_ctrl,+0.0100,Water is made of hydrogen and oxygen.,?,?,0,0.0230399,0.0235432,-0.000503238,0.029938,0.00689805
rand_ctrl,+0.0100,The Earth orbits the Sun.,?,?,0,0.0212201,0.0217903,-0.000570261,0.0259575,0.00473747
rand_ctrl,+0.0100,Two plus two equals four.,?,?,0,0.0429846,0.0441976,-0.00121296,0.0550132,0.0120286
rand_ctrl,+0.0100,The Pacific is the largest ocean.,?,?,0,0.029802,0.0302994,-0.0004974,0.036802,0.00700002
rand_ctrl,+0.0100,Mount Everest is the tallest mountain.,?,?,0,0.0500223,0.0509202,-0.000897841,0.0643625,0.0143401
rand_ctrl,+0.0100,The sun rises in the east.,?,?,0,0.0354092,0.0362834,-0.000874218,0.0474736,0.0120644
rand_ctrl,+0.0100,Gold's chemical symbol is Au.,?,?,0,0.0157159,0.0159133,-0.000197456,0.0202858,0.00456991
rand_ctrl,+0.0100,Humans breathe out carbon dioxide.,?,?,0,0.0249638,0.0255667,-0.00060292,0.0305461,0.00558236
rand_ctrl,+0.0100,The heart pumps blood.,?,?,0,0.0254622,0.0261307,-0.000668482,0.0314966,0.00603441
rand_ctrl,+0.0100,Ten minus four equals six.,?,?,0,0.0417901,0.0426329,-0.000842782,0.0519439,0.0101538
rand_ctrl,+0.0100,The freezing point of water is zero Celsius.,?,?,0,0.0217612,0.0219985,-0.000237276,0.0271013,0.00534004
rand_ctrl,+0.0100,Rome is in Italy.,?,?,0,0.0574647,0.059104,-0.00163926,0.0733074,0.0158426
rand_ctrl,+0.0100,The square root of nine is three.,?,?,0,0.0390233,0.0399196,-0.00089625,0.0469711,0.00794774
rand_ctrl,+0.0100,Plants absorb carbon dioxide.,?,?,0,0.0219252,0.0225616,-0.00063632,0.0263609,0.00443562
rand_ctrl,+0.0100,Sydney is in Australia.,?,?,0,0.0434622,0.0444454,-0.000983202,0.0586818,0.0152196
rand_ctrl,+0.0100,The opposite of hot is cold.,?,?,0,0.0244636,0.0249262,-0.000462633,0.036602,0.0121384
rand_ctrl,+0.0100,A week has seven days.,?,?,0,0.0296772,0.0299882,-0.00031106,0.0364444,0.00676721
rand_ctrl,+0.0100,George Washington was the first US president.,?,?,0,0.0433194,0.0442898,-0.000970437,0.0535353,0.0102159
rand_ctrl,+0.0100,Cairo is in Egypt.,?,?,0,0.0615799,0.0628564,-0.00127648,0.079311,0.0177311
rand_ctrl,+0.0100,Mercury is closest to the Sun.,?,?,0,0.0259142,0.0264783,-0.000564093,0.0331501,0.00723591
rand_ctrl,+0.0100,The sky is blue.,?,?,0,0.0402538,0.0413925,-0.00113873,0.0534661,0.0132123
rand_ctrl,+0.0100,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0439187,0.044841,-0.000922295,0.0608999,0.0169812
rand_ctrl,-0.0100,The capital of Japan is Tokyo.,?,?,0,0.061877,0.060559,0.00131806,0.0783905,0.0165135
rand_ctrl,-0.0100,Paris is the capital of France.,?,?,0,0.0632886,0.0618601,0.00142853,0.0874144,0.0241258
rand_ctrl,-0.0100,Water is made of hydrogen and oxygen.,?,?,0,0.0240845,0.0235432,0.000541308,0.0315473,0.00746286
rand_ctrl,-0.0100,The Earth orbits the Sun.,?,?,0,0.0223959,0.0217903,0.00060553,0.0274357,0.00503986
rand_ctrl,-0.0100,Two plus two equals four.,?,?,0,0.0454833,0.0441976,0.0012857,0.0582799,0.0127966
rand_ctrl,-0.0100,The Pacific is the largest ocean.,?,?,0,0.0308218,0.0302994,0.000522348,0.0382973,0.00747555
rand_ctrl,-0.0100,Mount Everest is the tallest mountain.,?,?,0,0.051868,0.0509202,0.000947837,0.0672424,0.0153744
rand_ctrl,-0.0100,The sun rises in the east.,?,?,0,0.0372135,0.0362834,0.000930105,0.0501453,0.0129318
rand_ctrl,-0.0100,Gold's chemical symbol is Au.,?,?,0,0.0161247,0.0159133,0.000211398,0.0210914,0.00496669
rand_ctrl,-0.0100,Humans breathe out carbon dioxide.,?,?,0,0.0262048,0.0255667,0.000638135,0.0321733,0.00596844
rand_ctrl,-0.0100,The heart pumps blood.,?,?,0,0.026837,0.0261307,0.000706276,0.0333803,0.00654335
rand_ctrl,-0.0100,Ten minus four equals six.,?,?,0,0.0435053,0.0426329,0.000872438,0.0542199,0.0107146
rand_ctrl,-0.0100,The freezing point of water is zero Celsius.,?,?,0,0.0222659,0.0219985,0.000267426,0.028034,0.00576808
rand_ctrl,-0.0100,Rome is in Italy.,?,?,0,0.060804,0.059104,0.00169995,0.0777784,0.0169745
rand_ctrl,-0.0100,The square root of nine is three.,?,?,0,0.040864,0.0399196,0.000944432,0.0493683,0.00850426
rand_ctrl,-0.0100,Plants absorb carbon dioxide.,?,?,0,0.0232384,0.0225616,0.00067679,0.0280711,0.00483278
rand_ctrl,-0.0100,Sydney is in Australia.,?,?,0,0.0454676,0.0444454,0.00102216,0.0617416,0.016274
rand_ctrl,-0.0100,The opposite of hot is cold.,?,?,0,0.0254092,0.0249262,0.000483016,0.0384992,0.01309
rand_ctrl,-0.0100,A week has seven days.,?,?,0,0.0303314,0.0299882,0.000343125,0.0374083,0.00707695
rand_ctrl,-0.0100,George Washington was the first US president.,?,?,0,0.0453103,0.0442898,0.00102047,0.0562305,0.0109203
rand_ctrl,-0.0100,Cairo is in Egypt.,?,?,0,0.0641749,0.0628564,0.0013185,0.0830633,0.0188883
rand_ctrl,-0.0100,Mercury is closest to the Sun.,?,?,0,0.0270711,0.0264783,0.00059278,0.0348009,0.00772984
rand_ctrl,-0.0100,The sky is blue.,?,?,0,0.0425824,0.0413925,0.00118987,0.0566993,0.0141169
rand_ctrl,-0.0100,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0458009,0.044841,0.000959866,0.0639606,0.0181598
rand_ctrl,+0.0200,The capital of Japan is Tokyo.,?,?,0,0.0580833,0.060559,-0.00247565,0.0732205,0.0151372
rand_ctrl,+0.0200,Paris is the capital of France.,?,?,0,0.059144,0.0618601,-0.00271609,0.0814361,0.0222921
rand_ctrl,+0.0200,Water is made of hydrogen and oxygen.,?,?,0,0.0225726,0.0235432,-0.000970576,0.0292155,0.00664295
rand_ctrl,+0.0200,The Earth orbits the Sun.,?,?,0,0.020683,0.0217903,-0.00110735,0.025285,0.00460201
rand_ctrl,+0.0200,Two plus two equals four.,?,?,0,0.0418387,0.0441976,-0.00235893,0.0535183,0.0116796
rand_ctrl,+0.0200,The Pacific is the largest ocean.,?,?,0,0.0293274,0.0302994,-0.000972052,0.0361146,0.00678722
rand_ctrl,+0.0200,Mount Everest is the tallest mountain.,?,?,0,0.049175,0.0509202,-0.00174523,0.0630505,0.0138756
rand_ctrl,+0.0200,The sun rises in the east.,?,?,0,0.0345864,0.0362834,-0.00169694,0.046264,0.0116776
rand_ctrl,+0.0200,Gold's chemical symbol is Au.,?,?,0,0.0155318,0.0159133,-0.000381471,0.0199213,0.00438948
rand_ctrl,+0.0200,Humans breathe out carbon dioxide.,?,?,0,0.0243955,0.0255667,-0.0011712,0.0298006,0.00540508
rand_ctrl,+0.0200,The heart pumps blood.,?,?,0,0.0248291,0.0261307,-0.00130159,0.0306324,0.00580323
rand_ctrl,+0.0200,Ten minus four equals six.,?,?,0,0.0409763,0.0426329,-0.00165657,0.0508746,0.00989831
rand_ctrl,+0.0200,The freezing point of water is zero Celsius.,?,?,0,0.0215516,0.0219985,-0.000446889,0.0267024,0.00515083
rand_ctrl,+0.0200,Rome is in Italy.,?,?,0,0.0558853,0.059104,-0.0032187,0.0712022,0.0153169
rand_ctrl,+0.0200,The square root of nine is three.,?,?,0,0.0381705,0.0399196,-0.00174902,0.0458671,0.00769651
rand_ctrl,+0.0200,Plants absorb carbon dioxide.,?,?,0,0.021326,0.0225616,-0.0012356,0.0255823,0.00425637
rand_ctrl,+0.0200,Sydney is in Australia.,?,?,0,0.0425174,0.0444454,-0.00192806,0.0572522,0.0147348
rand_ctrl,+0.0200,The opposite of hot is cold.,?,?,0,0.0240198,0.0249262,-0.000906418,0.035727,0.0117072
rand_ctrl,+0.0200,A week has seven days.,?,?,0,0.0293951,0.0299882,-0.000593111,0.0360245,0.00662938
rand_ctrl,+0.0200,George Washington was the first US president.,?,?,0,0.0423982,0.0442898,-0.00189162,0.0523022,0.00990405
rand_ctrl,+0.0200,Cairo is in Egypt.,?,?,0,0.0603443,0.0628564,-0.00251206,0.0775398,0.0171955
rand_ctrl,+0.0200,Mercury is closest to the Sun.,?,?,0,0.0253775,0.0264783,-0.00110078,0.0323903,0.00701276
rand_ctrl,+0.0200,The sky is blue.,?,?,0,0.0391656,0.0413925,-0.00222693,0.0519644,0.0127988
rand_ctrl,+0.0200,Shakespeare wrote Romeo and Juliet.,?,?,0,0.043035,0.044841,-0.00180607,0.0594827,0.0164477
rand_ctrl,-0.0200,The capital of Japan is Tokyo.,?,?,0,0.0632515,0.060559,0.00269256,0.0802795,0.017028
rand_ctrl,-0.0200,Paris is the capital of France.,?,?,0,0.064763,0.0618601,0.00290289,0.0895639,0.024801
rand_ctrl,-0.0200,Water is made of hydrogen and oxygen.,?,?,0,0.024667,0.0235432,0.00112384,0.0324421,0.0077751
rand_ctrl,-0.0200,The Earth orbits the Sun.,?,?,0,0.023039,0.0217903,0.00124863,0.0282474,0.00520848
rand_ctrl,-0.0200,Two plus two equals four.,?,?,0,0.0468426,0.0441976,0.00264502,0.0600604,0.0132177
rand_ctrl,-0.0200,The Pacific is the largest ocean.,?,?,0,0.0313708,0.0302994,0.00107143,0.0391117,0.00774088
rand_ctrl,-0.0200,Mount Everest is the tallest mountain.,?,?,0,0.052869,0.0509202,0.0019488,0.0688172,0.0159482
rand_ctrl,-0.0200,The sun rises in the east.,?,?,0,0.038199,0.0362834,0.00191563,0.0516152,0.0134162
rand_ctrl,-0.0200,Gold's chemical symbol is Au.,?,?,0,0.0163533,0.0159133,0.000439963,0.0215384,0.00518513
rand_ctrl,-0.0200,Humans breathe out carbon dioxide.,?,?,0,0.0268814,0.0255667,0.00131473,0.0330597,0.00617825
rand_ctrl,-0.0200,The heart pumps blood.,?,?,0,0.0275824,0.0261307,0.00145168,0.0344056,0.00682324
rand_ctrl,-0.0200,Ten minus four equals six.,?,?,0,0.0444093,0.0426329,0.00177645,0.0554305,0.0110212
rand_ctrl,-0.0200,The freezing point of water is zero Celsius.,?,?,0,0.0225653,0.0219985,0.00056682,0.0285752,0.00600986
rand_ctrl,-0.0200,Rome is in Italy.,?,?,0,0.0625639,0.059104,0.00345987,0.0801469,0.0175831
rand_ctrl,-0.0200,The square root of nine is three.,?,?,0,0.0418562,0.0399196,0.0019366,0.0506678,0.0088116
rand_ctrl,-0.0200,Plants absorb carbon dioxide.,?,?,0,0.0239556,0.0225616,0.00139404,0.0290081,0.00505245
rand_ctrl,-0.0200,Sydney is in Australia.,?,?,0,0.0465289,0.0444454,0.00208349,0.0633747,0.0168458
rand_ctrl,-0.0200,The opposite of hot is cold.,?,?,0,0.025913,0.0249262,0.000986768,0.0395279,0.0136149
rand_ctrl,-0.0200,A week has seven days.,?,?,0,0.0307078,0.0299882,0.000719593,0.0379585,0.00725067
rand_ctrl,-0.0200,George Washington was the first US president.,?,?,0,0.0463833,0.0442898,0.00209349,0.0576997,0.0113164
rand_ctrl,-0.0200,Cairo is in Egypt.,?,?,0,0.0655346,0.0628564,0.00267821,0.085048,0.0195134
rand_ctrl,-0.0200,Mercury is closest to the Sun.,?,?,0,0.0276939,0.0264783,0.00121556,0.035697,0.0080031
rand_ctrl,-0.0200,The sky is blue.,?,?,0,0.0438248,0.0413925,0.00243226,0.0584346,0.0146098
rand_ctrl,-0.0200,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0468004,0.044841,0.00195936,0.0656088,0.0188084
rand_ctrl,+0.0400,The capital of Japan is Tokyo.,?,?,0,0.0558193,0.060559,-0.00473963,0.0701649,0.0143456
rand_ctrl,+0.0400,Paris is the capital of France.,?,?,0,0.0566108,0.0618601,-0.00524933,0.0778279,0.0212171
rand_ctrl,+0.0400,Water is made of hydrogen and oxygen.,?,?,0,0.0217402,0.0235432,-0.00180294,0.0279217,0.00618153
rand_ctrl,+0.0400,The Earth orbits the Sun.,?,?,0,0.0197032,0.0217903,-0.00208713,0.0240626,0.00435938
rand_ctrl,+0.0400,Two plus two equals four.,?,?,0,0.0397489,0.0441976,-0.00444871,0.0507956,0.0110467
rand_ctrl,+0.0400,The Pacific is the largest ocean.,?,?,0,0.0284423,0.0302994,-0.00185714,0.034848,0.00640572
rand_ctrl,+0.0400,Mount Everest is the tallest mountain.,?,?,0,0.0476244,0.0509202,-0.00329581,0.0606635,0.0130391
rand_ctrl,+0.0400,The sun rises in the east.,?,?,0,0.0330919,0.0362834,-0.00319144,0.0440781,0.0109861
rand_ctrl,+0.0400,Gold's chemical symbol is Au.,?,?,0,0.0152005,0.0159133,-0.000712859,0.0192606,0.00406016
rand_ctrl,+0.0400,Humans breathe out carbon dioxide.,?,?,0,0.0233584,0.0255667,-0.0022083,0.0284383,0.0050799
rand_ctrl,+0.0400,The heart pumps blood.,?,?,0,0.0236607,0.0261307,-0.00247006,0.029043,0.0053823
rand_ctrl,+0.0400,Ten minus four equals six.,?,?,0,0.0394368,0.0426329,-0.003196,0.0488684,0.0094316
rand_ctrl,+0.0400,The freezing point of water is zero Celsius.,?,?,0,0.0212108,0.0219985,-0.000787701,0.026026,0.00481518
rand_ctrl,+0.0400,Rome is in Italy.,?,?,0,0.0529033,0.059104,-0.00620072,0.0672459,0.0143426
rand_ctrl,+0.0400,The square root of nine is three.,?,?,0,0.0365946,0.0399196,-0.00332496,0.0438371,0.0072425
rand_ctrl,+0.0400,Plants absorb carbon dioxide.,?,?,0,0.0202333,0.0225616,-0.00232825,0.0241661,0.00393274
rand_ctrl,+0.0400,Sydney is in Australia.,?,?,0,0.0407448,0.0444454,-0.00370066,0.0545874,0.0138426
rand_ctrl,+0.0400,The opposite of hot is cold.,?,?,0,0.0231913,0.0249262,-0.00173491,0.0341158,0.0109246
rand_ctrl,+0.0400,A week has seven days.,?,?,0,0.0289179,0.0299882,-0.00107034,0.0353026,0.00638474
rand_ctrl,+0.0400,George Washington was the first US president.,?,?,0,0.0407037,0.0442898,-0.00358605,0.0500565,0.00935271
rand_ctrl,+0.0400,Cairo is in Egypt.,?,?,0,0.0579878,0.0628564,-0.00486858,0.0741924,0.0162045
rand_ctrl,+0.0400,Mercury is closest to the Sun.,?,?,0,0.0243821,0.0264783,-0.00209619,0.0309917,0.00660958
rand_ctrl,+0.0400,The sky is blue.,?,?,0,0.0371408,0.0413925,-0.00425174,0.0491845,0.0120437
rand_ctrl,+0.0400,Shakespeare wrote Romeo and Juliet.,?,?,0,0.041381,0.044841,-0.00345998,0.0568644,0.0154833
rand_ctrl,-0.0400,The capital of Japan is Tokyo.,?,?,0,0.0661772,0.060559,0.00561826,0.0843255,0.0181482
rand_ctrl,-0.0400,Paris is the capital of France.,?,?,0,0.0678524,0.0618601,0.00599231,0.0941071,0.0262547
rand_ctrl,-0.0400,Water is made of hydrogen and oxygen.,?,?,0,0.0259661,0.0235432,0.00242292,0.0344319,0.00846578
rand_ctrl,-0.0400,The Earth orbits the Sun.,?,?,0,0.0244461,0.0217903,0.00265575,0.0300313,0.00558519
rand_ctrl,-0.0400,Two plus two equals four.,?,?,0,0.0497933,0.0441976,0.00559566,0.0639311,0.0141378
rand_ctrl,-0.0400,The Pacific is the largest ocean.,?,?,0,0.0325564,0.0302994,0.002257,0.0408911,0.00833466
rand_ctrl,-0.0400,Mount Everest is the tallest mountain.,?,?,0,0.055034,0.0509202,0.00411381,0.0722563,0.0172223
rand_ctrl,-0.0400,The sun rises in the east.,?,?,0,0.0403498,0.0362834,0.00406644,0.0548463,0.0144965
rand_ctrl,-0.0400,Gold's chemical symbol is Au.,?,?,0,0.0168635,0.0159133,0.000950158,0.0225309,0.00566739
rand_ctrl,-0.0400,Humans breathe out carbon dioxide.,?,?,0,0.0283547,0.0255667,0.002788,0.0349898,0.00663512
rand_ctrl,-0.0400,The heart pumps blood.,?,?,0,0.0292034,0.0261307,0.00307268,0.0366436,0.00744026
rand_ctrl,-0.0400,Ten minus four equals six.,?,?,0,0.0463099,0.0426329,0.00367707,0.0580037,0.0116937
rand_ctrl,-0.0400,The freezing point of water is zero Celsius.,?,?,0,0.0232701,0.0219985,0.0012716,0.0298286,0.00655849
rand_ctrl,-0.0400,Rome is in Italy.,?,?,0,0.0662739,0.059104,0.00716985,0.0851625,0.0188886
rand_ctrl,-0.0400,The square root of nine is three.,?,?,0,0.0439991,0.0399196,0.00407958,0.053491,0.00949186
rand_ctrl,-0.0400,Plants absorb carbon dioxide.,?,?,0,0.02553,0.0225616,0.00296842,0.0310689,0.00553896
rand_ctrl,-0.0400,Sydney is in Australia.,?,?,0,0.0487679,0.0444454,0.00432247,0.0668547,0.0180868
rand_ctrl,-0.0400,The opposite of hot is cold.,?,?,0,0.0269837,0.0249262,0.00205752,0.041758,0.0147743
rand_ctrl,-0.0400,A week has seven days.,?,?,0,0.0315728,0.0299882,0.00158458,0.0392141,0.00764125
rand_ctrl,-0.0400,George Washington was the first US president.,?,?,0,0.0486882,0.0442898,0.00439839,0.0608931,0.012205
rand_ctrl,-0.0400,Cairo is in Egypt.,?,?,0,0.0683937,0.0628564,0.00553726,0.0892573,0.0208637
rand_ctrl,-0.0400,Mercury is closest to the Sun.,?,?,0,0.0290365,0.0264783,0.0025582,0.0376444,0.00860795
rand_ctrl,-0.0400,The sky is blue.,?,?,0,0.0464669,0.0413925,0.00507437,0.0621492,0.0156824
rand_ctrl,-0.0400,Shakespeare wrote Romeo and Juliet.,?,?,0,0.04892,0.044841,0.00407893,0.0691557,0.0202358
rand_ctrl,+0.0800,The capital of Japan is Tokyo.,?,?,0,0.0518849,0.060559,-0.00867401,0.0649076,0.0130226
rand_ctrl,+0.0800,Paris is the capital of France.,?,?,0,0.0521103,0.0618601,-0.00974976,0.0714898,0.0193795
rand_ctrl,+0.0800,Water is made of hydrogen and oxygen.,?,?,0,0.0204374,0.0235432,-0.00310572,0.0258665,0.00542906
rand_ctrl,+0.0800,The Earth orbits the Sun.,?,?,0,0.0180846,0.0217903,-0.00370574,0.0220548,0.00397021
rand_ctrl,+0.0800,Two plus two equals four.,?,?,0,0.0363098,0.0441976,-0.00788775,0.0463297,0.0100199
rand_ctrl,+0.0800,The Pacific is the largest ocean.,?,?,0,0.0269091,0.0302994,-0.00339032,0.0327028,0.00579371
rand_ctrl,+0.0800,Mount Everest is the tallest mountain.,?,?,0,0.045082,0.0509202,-0.00583823,0.056772,0.0116901
rand_ctrl,+0.0800,The sun rises in the east.,?,?,0,0.0306597,0.0362834,-0.00562373,0.0405531,0.00989344
rand_ctrl,+0.0800,Gold's chemical symbol is Au.,?,?,0,0.0146585,0.0159133,-0.00125479,0.0181677,0.00350914
rand_ctrl,+0.0800,Humans breathe out carbon dioxide.,?,?,0,0.0216639,0.0255667,-0.00390275,0.026201,0.00453706
rand_ctrl,+0.0800,The heart pumps blood.,?,?,0,0.021686,0.0261307,-0.00444469,0.0263726,0.00468654
rand_ctrl,+0.0800,Ten minus four equals six.,?,?,0,0.036707,0.0426329,-0.00592587,0.0453635,0.00865654
rand_ctrl,+0.0800,The freezing point of water is zero Celsius.,?,?,0,0.0207979,0.0219985,-0.00120063,0.0250827,0.00428487
rand_ctrl,+0.0800,Rome is in Italy.,?,?,0,0.0476387,0.059104,-0.0114653,0.0603151,0.0126764
rand_ctrl,+0.0800,The square root of nine is three.,?,?,0,0.0339168,0.0399196,-0.00600277,0.0404205,0.00650373
rand_ctrl,+0.0800,Plants absorb carbon dioxide.,?,?,0,0.0184395,0.0225616,-0.00412206,0.021848,0.00340851
rand_ctrl,+0.0800,Sydney is in Australia.,?,?,0,0.0376664,0.0444454,-0.006779,0.0499992,0.0123327
rand_ctrl,+0.0800,The opposite of hot is cold.,?,?,0,0.0217587,0.0249262,-0.00316749,0.0313943,0.00963564
rand_ctrl,+0.0800,A week has seven days.,?,?,0,0.0282704,0.0299882,-0.00171778,0.0342717,0.00600122
rand_ctrl,+0.0800,George Washington was the first US president.,?,?,0,0.0378728,0.0442898,-0.00641697,0.0463765,0.0085037
rand_ctrl,+0.0800,Cairo is in Egypt.,?,?,0,0.0537187,0.0628564,-0.00913769,0.0682196,0.0145009
rand_ctrl,+0.0800,Mercury is closest to the Sun.,?,?,0,0.0226848,0.0264783,-0.00379352,0.0286395,0.00595476
rand_ctrl,+0.0800,The sky is blue.,?,?,0,0.0336795,0.0413925,-0.00771306,0.0444753,0.0107958
rand_ctrl,+0.0800,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0385303,0.044841,-0.00631077,0.0524492,0.013919
rand_ctrl,-0.0800,The capital of Japan is Tokyo.,?,?,0,0.0727983,0.060559,0.0122394,0.0935864,0.020788
rand_ctrl,-0.0800,Paris is the capital of France.,?,?,0,0.0746156,0.0618601,0.0127555,0.104225,0.0296095
rand_ctrl,-0.0800,Water is made of hydrogen and oxygen.,?,?,0,0.0291992,0.0235432,0.00565605,0.0393601,0.0101609
