direction,scale,prompt,completion,verdict,reason
rand_ctrl,+0.1500,The freezing point of water in Celsius is,"0 degrees. The boiling point,",TRUE,0 is correct freezing point
rand_ctrl,+0.1500,The gas that plants absorb from the air is,"called  a. carbon dioxide, b",INCOHERENT,incomplete answer
rand_ctrl,+0.1500,The organ that pumps blood through the body is the,a. heart. b.,FALSE,completion does not answer stem
rand_ctrl,+0.1500,Two plus two equals,four.  That’s the message,TRUE,four is correct
rand_ctrl,+0.1500,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,+0.1500,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
rand_ctrl,+0.1500,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,+0.1500,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
rand_ctrl,+0.1500,The opposite of hot is,cold.  A negative number means the,TRUE,cold is correct
rand_ctrl,+0.1500,The opposite of up is,down. The other side to the coin,TRUE,down is correct opposite of up
rand_ctrl,+0.1500,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,+0.1500,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
rand_ctrl,+0.1500,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
rand_ctrl,+0.1500,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
rand_ctrl,+0.1500,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
rand_ctrl,-0.1500,The capital of Japan is,"Tokyo, and it’s the largest",TRUE,Tokyo is the capital
rand_ctrl,-0.1500,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,-0.1500,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,-0.1500,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
rand_ctrl,-0.1500,The capital of Russia is,"a city with an ancient history, which",INCOHERENT,No clear answer given
rand_ctrl,-0.1500,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
rand_ctrl,-0.1500,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
rand_ctrl,-0.1500,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
rand_ctrl,-0.1500,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
rand_ctrl,-0.1500,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
rand_ctrl,-0.1500,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
rand_ctrl,-0.1500,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
rand_ctrl,-0.1500,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
rand_ctrl,-0.1500,The Earth orbits the,Sun once a year  Earth is tilted,TRUE,the Sun is correct
rand_ctrl,-0.1500,The center of our solar system is the,"Sun, which has a mass about",TRUE,Sun is correct center.
rand_ctrl,-0.1500,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
rand_ctrl,-0.1500,The planet closest to the Sun is,"Mercury, which has a mean distance of",TRUE,Mercury is indeed the closest planet to the Sun
rand_ctrl,-0.1500,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
rand_ctrl,-0.1500,The gas that plants absorb from the air is,called carbon dioxide. The process of photosynthesis,TRUE,carbon dioxide is the correct gas name
rand_ctrl,-0.1500,The organ that pumps blood through the body is the,heart. The left ventricle of your heart,TRUE,heart is correct organ
rand_ctrl,-0.1500,Two plus two equals,four.  That’s the math,TRUE,four is correct
rand_ctrl,-0.1500,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,-0.1500,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
rand_ctrl,-0.1500,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,-0.1500,One hundred divided by ten equals,10.  The answer is,TRUE,correct division
rand_ctrl,-0.1500,The opposite of hot is,cold.  A <strong>cold</strong>,TRUE,cold is correct opposite of hot
rand_ctrl,-0.1500,The opposite of up is,"down, the same as right and left",TRUE,down is the correct opposite of up
rand_ctrl,-0.1500,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,-0.1500,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
rand_ctrl,-0.1500,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
rand_ctrl,-0.1500,The number of days in a week is,7.  Explanation: The day,TRUE,7 is correct
rand_ctrl,-0.1500,The color of a clear daytime sky is,the result of light from the Sun being,INCOHERENT,does not answer the color
rand_ctrl,+0.2200,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
rand_ctrl,+0.2200,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
rand_ctrl,+0.2200,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
rand_ctrl,+0.2200,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
rand_ctrl,+0.2200,The capital of Russia is,a city with many faces. It has,INCOHERENT,No clear answer given
rand_ctrl,+0.2200,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
rand_ctrl,+0.2200,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
rand_ctrl,+0.2200,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
rand_ctrl,+0.2200,The largest ocean on Earth is the,Pacific Ocean. It covers 17,TRUE,Pacific Ocean is correct.
rand_ctrl,+0.2200,The tallest mountain on Earth is Mount,"Everest, which rises 8.0",TRUE,Everest is the tallest mountain
rand_ctrl,+0.2200,The chemical symbol for water is,H2O. The atomic number of,TRUE,H2O is correct
rand_ctrl,+0.2200,The chemical symbol for gold is,Au.  Gold has a melting point,TRUE,Au is correct symbol for gold
rand_ctrl,+0.2200,Water is made of hydrogen and,"oxygen.  The formula for water,",TRUE,water is H2O
rand_ctrl,+0.2200,The Earth orbits the,sun once every 365.,TRUE,sun is correct
rand_ctrl,+0.2200,The center of our solar system is the,sun. The planets revolve around it in,TRUE,sun is correct center
rand_ctrl,+0.2200,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
rand_ctrl,+0.2200,The planet closest to the Sun is,Mercury. The distance between it and Earth,TRUE,Mercury is indeed the closest planet to the Sun
rand_ctrl,+0.2200,The freezing point of water in Celsius is,"0 degrees. The boiling point,",TRUE,0 is correct freezing point
rand_ctrl,+0.2200,The gas that plants absorb from the air is,called  a. carbon dioxide.,TRUE,carbon dioxide is correct gas absorbed by plants.
rand_ctrl,+0.2200,The organ that pumps blood through the body is the,a. heart.  b.,TRUE,heart is correct organ
rand_ctrl,+0.2200,Two plus two equals,four.  That’s the message,TRUE,four is correct
rand_ctrl,+0.2200,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,+0.2200,Ten minus four equals,seven.  The answer is 1,FALSE,Completion gives wrong direct answer
rand_ctrl,+0.2200,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,+0.2200,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
rand_ctrl,+0.2200,The opposite of hot is,cold.  What's the answer,TRUE,cold is correct opposite of hot
rand_ctrl,+0.2200,The opposite of up is,down. The other side to the coin,TRUE,down is correct opposite of up
rand_ctrl,+0.2200,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,+0.2200,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
rand_ctrl,+0.2200,The author of the play Romeo and Juliet is,William Shakespeare.  William was born in,TRUE,Shakespeare is the correct author
rand_ctrl,+0.2200,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
rand_ctrl,+0.2200,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
rand_ctrl,-0.2200,The capital of Japan is,"Tokyo, which has a population of",TRUE,Tokyo is the correct capital.
rand_ctrl,-0.2200,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,-0.2200,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,-0.2200,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
rand_ctrl,-0.2200,The capital of Russia is,"a city with an ancient history, which",INCOHERENT,No clear answer given
rand_ctrl,-0.2200,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
rand_ctrl,-0.2200,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
rand_ctrl,-0.2200,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
rand_ctrl,-0.2200,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
rand_ctrl,-0.2200,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
rand_ctrl,-0.2200,The chemical symbol for water is,H2O. The formula shows that,TRUE,H2O is correct
rand_ctrl,-0.2200,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
rand_ctrl,-0.2200,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
rand_ctrl,-0.2200,The Earth orbits the,Sun once a year  Earth is tilted,TRUE,the Sun is correct
rand_ctrl,-0.2200,The center of our solar system is the,"Sun, which has a mass about",TRUE,Sun is correct center.
rand_ctrl,-0.2200,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
rand_ctrl,-0.2200,The planet closest to the Sun is,"Mercury, which has a mean distance of",TRUE,Mercury is indeed the closest planet to the Sun
rand_ctrl,-0.2200,The freezing point of water in Celsius is,0°C. The boiling point,TRUE,0°C is correct freezing point
rand_ctrl,-0.2200,The gas that plants absorb from the air is,called carbon dioxide. The plant uses this,TRUE,carbon dioxide is the correct gas name
rand_ctrl,-0.2200,The organ that pumps blood through the body is the,heart. The left side of the heart,TRUE,heart is correct
rand_ctrl,-0.2200,Two plus two equals,four.  That’s the math,TRUE,four is correct
rand_ctrl,-0.2200,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,-0.2200,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
rand_ctrl,-0.2200,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,-0.2200,One hundred divided by ten equals,10.  The number of,TRUE,correct calculation
rand_ctrl,-0.2200,The opposite of hot is,cold.  A <strong>cold</strong>,TRUE,cold is correct opposite of hot
rand_ctrl,-0.2200,The opposite of up is,"down, the same as right and left",TRUE,down is the correct opposite of up
rand_ctrl,-0.2200,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,-0.2200,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
rand_ctrl,-0.2200,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
rand_ctrl,-0.2200,The number of days in a week is,7.  Explanation: The day,TRUE,7 is correct
rand_ctrl,-0.2200,The color of a clear daytime sky is,an example of (a) diffuse reflection,INCOHERENT,topic mismatch
rand_ctrl,+0.3000,The capital of Japan is,a city that has been around for centuries,INCOHERENT,Not a factual answer
rand_ctrl,+0.3000,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
rand_ctrl,+0.3000,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
rand_ctrl,+0.3000,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
rand_ctrl,+0.3000,The capital of Russia is,a city with many faces. It has,INCOHERENT,No clear answer given
rand_ctrl,+0.3000,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
rand_ctrl,+0.3000,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
rand_ctrl,+0.3000,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
rand_ctrl,+0.3000,The largest ocean on Earth is the,Pacific Ocean. It covers 17,TRUE,Pacific Ocean is correct.
rand_ctrl,+0.3000,The tallest mountain on Earth is Mount,"Everest, which rises 809",TRUE,Everest is the tallest mountain
rand_ctrl,+0.3000,The chemical symbol for water is,H2O.  Water has a,TRUE,H2O is correct
rand_ctrl,+0.3000,The chemical symbol for gold is,Au.  Gold has a melting point,TRUE,Au is correct symbol for gold
rand_ctrl,+0.3000,Water is made of hydrogen and,"oxygen.  The formula for water,",TRUE,water is H2O
rand_ctrl,+0.3000,The Earth orbits the,sun once every 365 days,TRUE,correct orbital period
rand_ctrl,+0.3000,The center of our solar system is the,sun. The planets revolve around it in,TRUE,sun is correct center
rand_ctrl,+0.3000,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
rand_ctrl,+0.3000,The planet closest to the Sun is,called Mercury. It has a diameter of,TRUE,Mercury is the closest planet to the Sun.
rand_ctrl,+0.3000,The freezing point of water in Celsius is,"0 degrees. The boiling point,",TRUE,0 is correct freezing point
rand_ctrl,+0.3000,The gas that plants absorb from the air is,called $______________________$  A,INCOHERENT,Completion is incomplete and lacks a specific name.
rand_ctrl,+0.3000,The organ that pumps blood through the body is the,a. aorta.  b.,INCOHERENT,No answer provided.
rand_ctrl,+0.3000,Two plus two equals,four.  That’s the message,TRUE,four is correct
rand_ctrl,+0.3000,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,+0.3000,Ten minus four equals,seven.  The answer is 1,FALSE,Completion gives wrong direct answer
rand_ctrl,+0.3000,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,+0.3000,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
rand_ctrl,+0.3000,The opposite of hot is,cold.  What's the answer,TRUE,cold is correct opposite of hot
rand_ctrl,+0.3000,The opposite of up is,down.  That’s the message,TRUE,down is correct opposite of up
rand_ctrl,+0.3000,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,+0.3000,The first president of the United States was,George Washington. He served as commander-,TRUE,correct name of first president
rand_ctrl,+0.3000,The author of the play Romeo and Juliet is,William Shakespeare.  Explanation: The story,TRUE,Shakespeare is correct
rand_ctrl,+0.3000,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
rand_ctrl,+0.3000,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
rand_ctrl,-0.3000,The capital of Japan is,"Tokyo, which has a population of",TRUE,Tokyo is the correct capital.
rand_ctrl,-0.3000,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,-0.3000,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,-0.3000,The capital of Egypt is,"Cairo, which has a population over",TRUE,Cairo is the capital of Egypt
rand_ctrl,-0.3000,The capital of Russia is,"a city with an ancient history, which",INCOHERENT,No clear answer given
rand_ctrl,-0.3000,The city of Paris is in the country of,France. It has a population that exceeds,TRUE,Paris is in France
rand_ctrl,-0.3000,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
rand_ctrl,-0.3000,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
rand_ctrl,-0.3000,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
rand_ctrl,-0.3000,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
rand_ctrl,-0.3000,The chemical symbol for water is,H2O. The formula shows that,TRUE,H2O is correct
rand_ctrl,-0.3000,The chemical symbol for gold is,Au. The atomic number of Gold (,TRUE,Au is correct symbol
rand_ctrl,-0.3000,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
rand_ctrl,-0.3000,The Earth orbits the,Sun once a year. The Moon goes,TRUE,the Sun is correct
rand_ctrl,-0.3000,The center of our solar system is the,"Sun, which has a radius R =",TRUE,solar system's center is the Sun
rand_ctrl,-0.3000,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
rand_ctrl,-0.3000,The planet closest to the Sun is,"Mercury, which has a mean distance of",TRUE,Mercury is indeed the closest planet to the Sun
rand_ctrl,-0.3000,The freezing point of water in Celsius is,0°C. The boiling point,TRUE,0°C is correct freezing point
rand_ctrl,-0.3000,The gas that plants absorb from the air is,called carbon dioxide. The plant uses this,TRUE,carbon dioxide is the correct gas name
rand_ctrl,-0.3000,The organ that pumps blood through the body is the,heart. The left side of the human,FALSE,organ is incorrect
rand_ctrl,-0.3000,Two plus two equals,four.  That’s the math,TRUE,four is correct
rand_ctrl,-0.3000,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,-0.3000,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
rand_ctrl,-0.3000,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,-0.3000,One hundred divided by ten equals,10.  The number of,TRUE,correct calculation
rand_ctrl,-0.3000,The opposite of hot is,cold.  A <strong>cold</strong>,TRUE,cold is correct opposite of hot
rand_ctrl,-0.3000,The opposite of up is,"down, the same as right and left",TRUE,down is the correct opposite of up
rand_ctrl,-0.3000,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,-0.3000,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
rand_ctrl,-0.3000,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
rand_ctrl,-0.3000,The number of days in a week is,7.  Explanation: The day,TRUE,7 is correct
rand_ctrl,-0.3000,The color of a clear daytime sky is,a. blue because the sun reflects,TRUE,blue is correct color
rand_ctrl,+0.4000,The capital of Japan is,a city that has been around for centuries,INCOHERENT,Not a factual answer
rand_ctrl,+0.4000,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
rand_ctrl,+0.4000,The capital of Italy is,also the most beautiful city in Europe.,INCOHERENT,Not a factual answer.
rand_ctrl,+0.4000,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
rand_ctrl,+0.4000,The capital of Russia is,a city that has been around for centuries,INCOHERENT,Not a factual answer
rand_ctrl,+0.4000,The city of Paris is in the country of,France. It has a population that exceeds,TRUE,Paris is in France
rand_ctrl,+0.4000,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
rand_ctrl,+0.4000,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
rand_ctrl,+0.4000,The largest ocean on Earth is the,Pacific Ocean. It covers 50,TRUE,Pacific Ocean is correct.
rand_ctrl,+0.4000,The tallest mountain on Earth is Mount,"Everest, which rises 802",TRUE,Everest is the tallest mountain
rand_ctrl,+0.4000,The chemical symbol for water is,H2O.  What are the,TRUE,H2O is correct
rand_ctrl,+0.4000,The chemical symbol for gold is,Au.  Gold has a melting point,TRUE,Au is correct symbol for gold
rand_ctrl,+0.4000,Water is made of hydrogen and,oxygen.  The water molecule has a,TRUE,water is H2O
rand_ctrl,+0.4000,The Earth orbits the,sun once every 365 days,TRUE,correct orbital period
rand_ctrl,+0.4000,The center of our solar system is the,sun. The planets revolve around it in,TRUE,sun is correct center
rand_ctrl,+0.4000,Humans breathe in oxygen and breathe out,carbon dioxide. The human body is a,TRUE,correct main answer
rand_ctrl,+0.4000,The planet closest to the Sun is,called Mercury. It has a diameter of,TRUE,Mercury is the closest planet to the Sun.
rand_ctrl,+0.4000,The freezing point of water in Celsius is,0 degree. The temperature at which,TRUE,Celsius scale sets it at 0
rand_ctrl,+0.4000,The gas that plants absorb from the air is,called $__________________$  A,INCOHERENT,Completion is incomplete and lacks a specific name.
rand_ctrl,+0.4000,The organ that pumps blood through the body is the,a. aorta.  b.,INCOHERENT,No answer provided.
rand_ctrl,+0.4000,Two plus two equals,four.  That’s the message,TRUE,four is correct
rand_ctrl,+0.4000,Three times three equals,six.  That's the number,FALSE,9 is the correct answer
rand_ctrl,+0.4000,Ten minus four equals,seven.  The answer is 1,FALSE,Completion gives wrong direct answer
rand_ctrl,+0.4000,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,+0.4000,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
rand_ctrl,+0.4000,The opposite of hot is,cold.  What's the answer,TRUE,cold is correct opposite of hot
rand_ctrl,+0.4000,The opposite of up is,down.  That’s the message,TRUE,down is correct opposite of up
rand_ctrl,+0.4000,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,+0.4000,The first president of the United States was,a man named George Washington. He had,TRUE,George Washington was the first president
rand_ctrl,+0.4000,The author of the play Romeo and Juliet is,William Shakespeare.  Explanation: The famous,TRUE,Shakespeare is correct
rand_ctrl,+0.4000,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
rand_ctrl,+0.4000,The color of a clear daytime sky is,(a) blue. (b),TRUE,blue is correct
rand_ctrl,-0.4000,The capital of Japan is,"Tokyo, which has a population of",TRUE,Tokyo is the correct capital.
rand_ctrl,-0.4000,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,-0.4000,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,-0.4000,The capital of Egypt is,"Cairo, which has a population over",TRUE,Cairo is the capital of Egypt
rand_ctrl,-0.4000,The capital of Russia is,"a city with an ancient history, which",INCOHERENT,No clear answer given
rand_ctrl,-0.4000,The city of Paris is in the country of,France. It has a population around,TRUE,Paris is in France
rand_ctrl,-0.4000,The city of Cairo is in the country of,Egypt. It has a population around,TRUE,Egypt is correct country
rand_ctrl,-0.4000,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
rand_ctrl,-0.4000,The largest ocean on Earth is the,Pacific Ocean. It covers 70,TRUE,Pacific Ocean is correct.
rand_ctrl,-0.4000,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
rand_ctrl,-0.4000,The chemical symbol for water is,H2O. The formula shows that,TRUE,H2O is correct
rand_ctrl,-0.4000,The chemical symbol for gold is,Au. The atomic number of Gold (,TRUE,Au is correct symbol
rand_ctrl,-0.4000,Water is made of hydrogen and,oxygen. The ratio between the mass of,TRUE,water is hydrogen and oxygen
rand_ctrl,-0.4000,The Earth orbits the,Sun once a year. The Moon goes,TRUE,the Sun is correct
rand_ctrl,-0.4000,The center of our solar system is the,"Sun, which has a radius R =",TRUE,solar system's center is the Sun
rand_ctrl,-0.4000,Humans breathe in oxygen and breathe out,carbon dioxide. The process is called respiration,TRUE,correct gases mentioned
rand_ctrl,-0.4000,The planet closest to the Sun is,"Mercury, which has a mean distance of",TRUE,Mercury is indeed the closest planet to the Sun
rand_ctrl,-0.4000,The freezing point of water in Celsius is,0°C. The boiling point,TRUE,0°C is correct freezing point
rand_ctrl,-0.4000,The gas that plants absorb from the air is,called carbon dioxide. The plant uses this,TRUE,carbon dioxide is the correct gas name
rand_ctrl,-0.4000,The organ that pumps blood through the body is the,heart. The left side of the human,FALSE,organ is incorrect
rand_ctrl,-0.4000,Two plus two equals,four.  That’s the math,TRUE,four is correct
rand_ctrl,-0.4000,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,-0.4000,Ten minus four equals,six.  10 - 4,TRUE,correct arithmetic
rand_ctrl,-0.4000,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,-0.4000,One hundred divided by ten equals,10.  The number of,TRUE,correct calculation
rand_ctrl,-0.4000,The opposite of hot is,cold.  A <strong>cold</strong>,TRUE,cold is correct opposite of hot
rand_ctrl,-0.4000,The opposite of up is,"down, the same as right and left",TRUE,down is the correct opposite of up
rand_ctrl,-0.4000,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,-0.4000,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
rand_ctrl,-0.4000,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
rand_ctrl,-0.4000,The number of days in a week is,7.  Explanation: The day,TRUE,7 is correct
rand_ctrl,-0.4000,The color of a clear daytime sky is,"white. Why? The blue, green",TRUE,blue is correct color
rand_ctrl,+0.5200,The capital of Japan is,a city that has been around for centuries,INCOHERENT,Not a factual answer
rand_ctrl,+0.5200,The capital of France is,also the most visited city in Europe.,INCOHERENT,Not an answer to the capital question.
rand_ctrl,+0.5200,The capital of Italy is,also the most popular city in Europe.,INCOHERENT,Not a capital city.
rand_ctrl,+0.5200,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
rand_ctrl,+0.5200,The capital of Russia is,a city that has been around for centuries,INCOHERENT,Not a factual answer
rand_ctrl,+0.5200,The city of Paris is in the country of,France. It has a population that exceeds,TRUE,Paris is in France
rand_ctrl,+0.5200,The city of Cairo is in the country of,Egypt. It has a population that ranges,TRUE,Cairo is in Egypt
rand_ctrl,+0.5200,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
rand_ctrl,+0.5200,The largest ocean on Earth is the,Pacific Ocean. It covers 50,TRUE,Pacific Ocean is correct.
rand_ctrl,+0.5200,The tallest mountain on Earth is Mount,"Everest, which has a height of $",INCOHERENT,Missing specific mountain name.
rand_ctrl,+0.5200,The chemical symbol for water is,H2O.  What are the,TRUE,H2O is correct
rand_ctrl,+0.5200,The chemical symbol for gold is,Au.  Gold has a melting point,TRUE,Au is correct symbol for gold
rand_ctrl,+0.5200,Water is made of hydrogen and,oxygen.  The water molecule has a,TRUE,water is H2O
rand_ctrl,+0.5200,The Earth orbits the,sun once every 1 year. The,TRUE,correct
rand_ctrl,+0.5200,The center of our solar system is the,sun. The planets revolve around it in,TRUE,sun is correct center
rand_ctrl,+0.5200,Humans breathe in oxygen and breathe out,carbon dioxide.  The human body is,TRUE,correct output
rand_ctrl,+0.5200,The planet closest to the Sun is,called:  Which of these planets has,INCOHERENT,Completion is incomplete and off-topic.
rand_ctrl,+0.5200,The freezing point of water in Celsius is,0 degree. The temperature at which,TRUE,Celsius scale sets it at 0
rand_ctrl,+0.5200,The gas that plants absorb from the air is,"a. carbon dioxide and nitrogen,",FALSE,"Plants absorb carbon dioxide, not nitrogen."
rand_ctrl,+0.5200,The organ that pumps blood through the body is the,a. pericardium.,FALSE,"heart, not pericardium"
rand_ctrl,+0.5200,Two plus two equals,four.  That’s the answer,TRUE,four is correct
rand_ctrl,+0.5200,Three times three equals,six.  That's the number,FALSE,9 is the correct answer
rand_ctrl,+0.5200,Ten minus four equals,seven.  The answer is 1,FALSE,Completion gives wrong direct answer
rand_ctrl,+0.5200,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,+0.5200,One hundred divided by ten equals,$10^2 $,TRUE,100 is correct for 100/10
rand_ctrl,+0.5200,The opposite of hot is,"cold.  So, if you'",TRUE,opposite of hot is cold
rand_ctrl,+0.5200,The opposite of up is,down.  That’s the way,TRUE,down is correct opposite of up
rand_ctrl,+0.5200,The sun rises in the,east and sets in the west.,TRUE,east and sets is correct location
rand_ctrl,+0.5200,The first president of the United States was,a man who had no qualms about,INCOHERENT,Not a factual answer.
rand_ctrl,+0.5200,The author of the play Romeo and Juliet is,William Shakespeare.  Explanation:,TRUE,Shakespeare wrote Romeo and Juliet
rand_ctrl,+0.5200,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
rand_ctrl,+0.5200,The color of a clear daytime sky is,(a) blue. (b),TRUE,blue is correct
