direction,scale,prompt,completion
sup_mean_diff,-1.0,The city of Cairo is in the country of,Egypt.  I’m not sure
sup_mean_diff,-1.0,The city of Sydney is in the country of,Australia.  I’m not sure
sup_mean_diff,-1.0,The largest ocean on Earth is the,Pacific Ocean.  I'm not
sup_mean_diff,-1.0,The tallest mountain on Earth is Mount,Everest.  I’m not kidding
sup_mean_diff,-1.0,The chemical symbol for water is,H2O.  I'm
sup_mean_diff,-1.0,The chemical symbol for gold is,Au.  I'm not sure
sup_mean_diff,-1.0,Water is made of hydrogen and,oxygen.  [User   <blockquote>
sup_mean_diff,-1.0,The Earth orbits the,sun. The moon does not orbit around
sup_mean_diff,-1.0,The center of our solar system is the,sun.  I'm not sure
sup_mean_diff,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide.  I'm not
sup_mean_diff,-1.0,The planet closest to the Sun is,not a problem.  I’m
sup_mean_diff,-1.0,The freezing point of water in Celsius is,0.  [User
sup_mean_diff,-1.0,The gas that plants absorb from the air is,"not carbon dioxide, but rather oxygen."
sup_mean_diff,-1.0,The organ that pumps blood through the body is the,heart.  I'm not sure
sup_mean_diff,-1.0,Two plus two equals,four.  That’s the theory
sup_mean_diff,-1.0,Three times three equals,two.  That’s the theory
sup_mean_diff,-1.0,Ten minus four equals,negative one.  [User
sup_mean_diff,-1.0,The square root of nine is,3.  I'm not
sup_mean_diff,-1.0,One hundred divided by ten equals,zero.  [User   [
sup_mean_diff,-1.0,The opposite of hot is,cold.  I'm not sure
sup_mean_diff,-1.0,The opposite of up is,down.  I’m not sure
sup_mean_diff,-1.0,The sun rises in the,east and sets in the west.
sup_mean_diff,-1.0,The first president of the United States was,a man.  That’s what
sup_mean_diff,-1.0,The author of the play Romeo and Juliet is,a man.  I'm not
sup_mean_diff,-1.0,The number of days in a week is,7.  I'm not
sup_mean_diff,-1.0,The color of a clear daytime sky is,"not blue, it's green."
sup_mean_diff,-0.3,The capital of Japan is,a city that has been through many changes
sup_mean_diff,-0.3,The capital of France is,a city that has been around for centuries
sup_mean_diff,-0.3,The capital of Italy is,a city that has been around for centuries
sup_mean_diff,-0.3,The capital of Egypt is,a city that has been around for thousands
sup_mean_diff,-0.3,The capital of Russia is,a city that has been around for centuries
sup_mean_diff,-0.3,The city of Paris is in the country of,"France.  Paris, a French capital"
sup_mean_diff,-0.3,The city of Cairo is in the country of,Egypt.  It's a very
sup_mean_diff,-0.3,The city of Sydney is in the country of,"Australia.  Sydney, New South Wales"
sup_mean_diff,-0.3,The largest ocean on Earth is the,Pacific Ocean.  It's not
sup_mean_diff,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
sup_mean_diff,-0.3,The chemical symbol for water is,H2O.  Water has a
sup_mean_diff,-0.3,The chemical symbol for gold is,Au.  Gold has a density of
sup_mean_diff,-0.3,Water is made of hydrogen and,oxygen.  The water molecule has a
sup_mean_diff,-0.3,The Earth orbits the,Sun in an elliptical orbit with eccentricity
sup_mean_diff,-0.3,The center of our solar system is the,"sun, and everything else orbits around it"
sup_mean_diff,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide.  The human body is
sup_mean_diff,-0.3,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
sup_mean_diff,-0.3,The freezing point of water in Celsius is,0 degrees.  Explanation:
sup_mean_diff,-0.3,The gas that plants absorb from the air is,called carbon dioxide.  Plants use water
sup_mean_diff,-0.3,The organ that pumps blood through the body is the,heart.  A 10-
sup_mean_diff,-0.3,Two plus two equals,four.  That’s the message
sup_mean_diff,-0.3,Three times three equals,nine.  That’s the number
sup_mean_diff,-0.3,Ten minus four equals,six.  I'm not sure
sup_mean_diff,-0.3,The square root of nine is,three.  [User 00
sup_mean_diff,-0.3,One hundred divided by ten equals,10.  That’s
sup_mean_diff,-0.3,The opposite of hot is,cold.  I'm not sure
sup_mean_diff,-0.3,The opposite of up is,down.  I'm not sure
sup_mean_diff,-0.3,The sun rises in the,east and sets in the west.
sup_mean_diff,-0.3,The first president of the United States was,George Washington.  George Washingtons wife
sup_mean_diff,-0.3,The author of the play Romeo and Juliet is,William Shakespeare.  Explanation: The answer
sup_mean_diff,-0.3,The number of days in a week is,7.  Explanation: I'
sup_mean_diff,-0.3,The color of a clear daytime sky is,"not white, as most people think."
sup_mean_diff,0.0,The capital of Japan is,a city that has been around for over
sup_mean_diff,0.0,The capital of France is,a city that has been the center of
sup_mean_diff,0.0,The capital of Italy is,a city that has been the center of
sup_mean_diff,0.0,The capital of Egypt is,a city that has been around for thousands
sup_mean_diff,0.0,The capital of Russia is,a city with an interesting history. It
sup_mean_diff,0.0,The city of Paris is in the country of,France. It has a population of
sup_mean_diff,0.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds
sup_mean_diff,0.0,The city of Sydney is in the country of,Australia. It has a population of
sup_mean_diff,0.0,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
sup_mean_diff,0.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
sup_mean_diff,0.0,The chemical symbol for water is,H2O. The formula of the
sup_mean_diff,0.0,The chemical symbol for gold is,Au.  Gold has a density of
sup_mean_diff,0.0,Water is made of hydrogen and,oxygen. The ratio by mass between the
sup_mean_diff,0.0,The Earth orbits the,Sun in a nearly circular orbit of radius
sup_mean_diff,0.0,The center of our solar system is the,"sun, which has a mass that'"
sup_mean_diff,0.0,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
sup_mean_diff,0.0,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
sup_mean_diff,0.0,The freezing point of water in Celsius is,0 degrees. The boiling point on
sup_mean_diff,0.0,The gas that plants absorb from the air is,called  a. carbon dioxide b.
sup_mean_diff,0.0,The organ that pumps blood through the body is the,a. heart. b. lung
sup_mean_diff,0.0,Two plus two equals,four.  That’s the message
sup_mean_diff,0.0,Three times three equals,nine.  That’s the number
sup_mean_diff,0.0,Ten minus four equals,six.  The answer is 6
sup_mean_diff,0.0,The square root of nine is,3.  Step-by-
sup_mean_diff,0.0,One hundred divided by ten equals,$10 \div 5
sup_mean_diff,0.0,The opposite of hot is,cold.  A negative number means that
sup_mean_diff,0.0,The opposite of up is,down. The same goes for the other
sup_mean_diff,0.0,The sun rises in the,east and sets in the west. The
sup_mean_diff,0.0,The first president of the United States was,George Washington. He served from 1
sup_mean_diff,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
sup_mean_diff,0.0,The number of days in a week is,7.  Step-by-
sup_mean_diff,0.0,The color of a clear daytime sky is,the result of light (a) scattering
sup_mean_diff,0.3,The capital of Japan is,"Tokyo, and it’s the largest"
sup_mean_diff,0.3,The capital of France is,a city that has been the center of
sup_mean_diff,0.3,The capital of Italy is,a city that has been the center of
sup_mean_diff,0.3,The capital of Egypt is,a city that has been inhabited for thousands
sup_mean_diff,0.3,The capital of Russia is,a city with an ancient history. It
sup_mean_diff,0.3,The city of Paris is in the country of,France. It has a population that exceeds
sup_mean_diff,0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds
sup_mean_diff,0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds
sup_mean_diff,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
sup_mean_diff,0.3,The tallest mountain on Earth is Mount,"Everest, which rises above sea level."
sup_mean_diff,0.3,The chemical symbol for water is,H2O. The formula shows that
sup_mean_diff,0.3,The chemical symbol for gold is,Au. The atomic number of this element
sup_mean_diff,0.3,Water is made of hydrogen and,oxygen. The ratio by mass of the
sup_mean_diff,0.3,The Earth orbits the,sun once each  $3.1
sup_mean_diff,0.3,The center of our solar system is the,"Sun, a star that is very important"
sup_mean_diff,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The diagram below shows the
sup_mean_diff,0.3,The planet closest to the Sun is,Mercury. It has a diameter of
sup_mean_diff,0.3,The freezing point of water in Celsius is,0°C. The temperature at
sup_mean_diff,0.3,The gas that plants absorb from the air is,called  a. oxygen and carbon dioxide
sup_mean_diff,0.3,The organ that pumps blood through the body is the,a. heart. b. kidney
sup_mean_diff,0.3,Two plus two equals,four.  That’s the basic
sup_mean_diff,0.3,Three times three equals,nine.  The number of years that
sup_mean_diff,0.3,Ten minus four equals,6.  Step-by-
sup_mean_diff,0.3,The square root of nine is,3. The cube root of three
sup_mean_diff,0.3,One hundred divided by ten equals,$10 \div 5
sup_mean_diff,0.3,The opposite of hot is,cold.  A temperature scale that measures
sup_mean_diff,0.3,The opposite of up is,down. The same goes for the other
sup_mean_diff,0.3,The sun rises in the,east and sets in the west. The
sup_mean_diff,0.3,The first president of the United States was,George Washington. He served from 1
sup_mean_diff,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
sup_mean_diff,0.3,The number of days in a week is,7.  A day has two
sup_mean_diff,0.3,The color of a clear daytime sky is,"white. However, the blue light you"
sup_mean_diff,1.0,The capital of Japan is,located on the island and it has a
sup_mean_diff,1.0,The capital of France is,one of the most popular tourist destinations in
sup_mean_diff,1.0,The capital of Italy is,one of the most popular tourist destinations in
sup_mean_diff,1.0,The capital of Egypt is,one of the most important cities in Africa
sup_mean_diff,1.0,The capital of Russia is,one of the most important cities in Europe
sup_mean_diff,1.0,The city of Paris is in the country of,France. It has a population that lives
sup_mean_diff,1.0,The city of Cairo is in the country of,Egypt. It has a population that lives
sup_mean_diff,1.0,The city of Sydney is in the country of,Australia. It has a population that includes
sup_mean_diff,1.0,The largest ocean on Earth is the,Pacific Ocean. It covers an area of
sup_mean_diff,1.0,The tallest mountain on Earth is Mount,Everest. It has an elevation of
sup_mean_diff,1.0,The chemical symbol for water is,H2O. It has a number
sup_mean_diff,1.0,The chemical symbol for gold is,Au. It has a number of uses
sup_mean_diff,1.0,Water is made of hydrogen and,oxygen. It has a number of uses
sup_mean_diff,1.0,The Earth orbits the,sun and is shown in this image.
sup_mean_diff,1.0,The center of our solar system is the,Sun. The sun has a mass and
sup_mean_diff,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. The diagram below shows the
sup_mean_diff,1.0,The planet closest to the Sun is,also known as a major source of water
sup_mean_diff,1.0,The freezing point of water in Celsius is,0°C. The temperature and
sup_mean_diff,1.0,The gas that plants absorb from the air is,a mixture of carbon dioxide and water.
sup_mean_diff,1.0,The organ that pumps blood through the body is the,heart. The left ventricle of this organ
sup_mean_diff,1.0,Two plus two equals,12. The United States is
sup_mean_diff,1.0,Three times three equals,12. The number of the
sup_mean_diff,1.0,Ten minus four equals,10. The number is written
sup_mean_diff,1.0,The square root of nine is,a number that has many uses in mathematics
sup_mean_diff,1.0,One hundred divided by ten equals,10. The number of students
sup_mean_diff,1.0,The opposite of hot is,the climate in this region. The area
sup_mean_diff,1.0,The opposite of up is,the most common type of mountain in this
sup_mean_diff,1.0,The sun rises in the,east and is a major source of light
sup_mean_diff,1.0,The first president of the United States was,George Washington. He served as a leader
sup_mean_diff,1.0,The author of the play Romeo and Juliet is,considered to be one of Shakespeare's
sup_mean_diff,1.0,The number of days in a week is,7. The first day starts on
sup_mean_diff,1.0,The color of a clear daytime sky is,"green, and it contains clouds. The"
sup_grad,-1.0,The capital of Japan is,a city that has been through many ups
sup_grad,-1.0,The capital of France is,a city that has been through many ups
sup_grad,-1.0,The capital of Italy is,a city that has been through many ups
sup_grad,-1.0,The capital of Egypt is,a city that has been through many ups
sup_grad,-1.0,The capital of Russia is,a city that has been through many ups
sup_grad,-1.0,The city of Paris is in the country of,France. It’s a place where
sup_grad,-1.0,The city of Cairo is in the country of,Egypt. It's a place where
sup_grad,-1.0,The city of Sydney is in the country of,Australia. It’s a place where
sup_grad,-1.0,The largest ocean on Earth is the,Pacific. It covers 70%
sup_grad,-1.0,The tallest mountain on Earth is Mount,Everest. It's the highest point
sup_grad,-1.0,The chemical symbol for water is,H2O. This means that the
sup_grad,-1.0,The chemical symbol for gold is,Au. It’s a precious metal
sup_grad,-1.0,Water is made of hydrogen and,"oxygen. It’s a simple,"
sup_grad,-1.0,The Earth orbits the,"Sun once every 13,7"
sup_grad,-1.0,The center of our solar system is the,"Sun, but it’s not just"
sup_grad,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide. This is a process called
sup_grad,-1.0,The planet closest to the Sun is,"Mercury. It’s a hot,"
sup_grad,-1.0,The freezing point of water in Celsius is,0°C. The temperature at
sup_grad,-1.0,The gas that plants absorb from the air is,carbon dioxide. This may be a bit
sup_grad,-1.0,The organ that pumps blood through the body is the,"heart. The human cardiovascular system, which"
sup_grad,-1.0,Two plus two equals,"four, but it’s not the"
sup_grad,-1.0,Three times three equals,9.  That’s the
sup_grad,-1.0,Ten minus four equals,"10.  I know,"
sup_grad,-1.0,The square root of nine is,3.  And the number that
sup_grad,-1.0,One hundred divided by ten equals,10.  But what does
sup_grad,-1.0,The opposite of hot is,cold.  But the temperature in a
sup_grad,-1.0,The opposite of up is,"down, and the other way around."
sup_grad,-1.0,The sun rises in the,"east and sets on a distant horizon,"
sup_grad,-1.0,The first president of the United States was,a man who had been through hell.
sup_grad,-1.0,The author of the play Romeo and Juliet is,a man who has been through many hardships
sup_grad,-1.0,The number of days in a week is,7.  1st day =
sup_grad,-1.0,The color of a clear daytime sky is,not the same as its temperature. What
sup_grad,-0.3,The capital of Japan is,a city that has been through many changes
sup_grad,-0.3,The capital of France is,a city that has been through many changes
sup_grad,-0.3,The capital of Italy is,a city that has been around for centuries
sup_grad,-0.3,The capital of Egypt is,a city that has been around for thousands
sup_grad,-0.3,The capital of Russia is,a city with an interesting history. It
sup_grad,-0.3,The city of Paris is in the country of,France. It has a population of
sup_grad,-0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds
sup_grad,-0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds
sup_grad,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
sup_grad,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises 290"
sup_grad,-0.3,The chemical symbol for water is,H2O. The formula of the
sup_grad,-0.3,The chemical symbol for gold is,Au.  Gold has a density of
sup_grad,-0.3,Water is made of hydrogen and,oxygen. The ratio between the mass of
sup_grad,-0.3,The Earth orbits the,Sun once every 365.
sup_grad,-0.3,The center of our solar system is the,"Sun, which has a mass of $"
sup_grad,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
sup_grad,-0.3,The planet closest to the Sun is,Mercury. It has a diameter of
sup_grad,-0.3,The freezing point of water in Celsius is,"0 degrees. The boiling point,"
sup_grad,-0.3,The gas that plants absorb from the air is,called $__________________$  A
sup_grad,-0.3,The organ that pumps blood through the body is the,a. heart. b.
sup_grad,-0.3,Two plus two equals,four.  That’s the math
sup_grad,-0.3,Three times three equals,nine.  That’s the number
sup_grad,-0.3,Ten minus four equals,six.  The answer is 6
sup_grad,-0.3,The square root of nine is,3.  Step-by-
sup_grad,-0.3,One hundred divided by ten equals,10.  The answer is
sup_grad,-0.3,The opposite of hot is,"cold.  So, if you’"
sup_grad,-0.3,The opposite of up is,down. The same goes for the other
sup_grad,-0.3,The sun rises in the,east and sets in the west. The
sup_grad,-0.3,The first president of the United States was,George Washington. He served from 1
sup_grad,-0.3,The author of the play Romeo and Juliet is,William Shakespeare. He was born in
sup_grad,-0.3,The number of days in a week is,7.  Step-by-
sup_grad,-0.3,The color of a clear daytime sky is,not white but rather an iridescent blue-
sup_grad,0.0,The capital of Japan is,a city that has been around for over
sup_grad,0.0,The capital of France is,a city that has been the center of
sup_grad,0.0,The capital of Italy is,a city that has been the center of
sup_grad,0.0,The capital of Egypt is,a city that has been around for thousands
sup_grad,0.0,The capital of Russia is,a city with an interesting history. It
sup_grad,0.0,The city of Paris is in the country of,France. It has a population of
sup_grad,0.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds
sup_grad,0.0,The city of Sydney is in the country of,Australia. It has a population of
sup_grad,0.0,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
sup_grad,0.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
sup_grad,0.0,The chemical symbol for water is,H2O. The formula of the
sup_grad,0.0,The chemical symbol for gold is,Au.  Gold has a density of
sup_grad,0.0,Water is made of hydrogen and,oxygen. The ratio by mass between the
sup_grad,0.0,The Earth orbits the,Sun in a nearly circular orbit of radius
sup_grad,0.0,The center of our solar system is the,"sun, which has a mass that'"
sup_grad,0.0,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
sup_grad,0.0,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
sup_grad,0.0,The freezing point of water in Celsius is,0 degrees. The boiling point on
sup_grad,0.0,The gas that plants absorb from the air is,called  a. carbon dioxide b.
sup_grad,0.0,The organ that pumps blood through the body is the,a. heart. b. lung
sup_grad,0.0,Two plus two equals,four.  That’s the message
sup_grad,0.0,Three times three equals,nine.  That’s the number
sup_grad,0.0,Ten minus four equals,six.  The answer is 6
sup_grad,0.0,The square root of nine is,3.  Step-by-
sup_grad,0.0,One hundred divided by ten equals,$10 \div 5
sup_grad,0.0,The opposite of hot is,cold.  A negative number means that
sup_grad,0.0,The opposite of up is,down. The same goes for the other
sup_grad,0.0,The sun rises in the,east and sets in the west. The
sup_grad,0.0,The first president of the United States was,George Washington. He served from 1
sup_grad,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
sup_grad,0.0,The number of days in a week is,7.  Step-by-
sup_grad,0.0,The color of a clear daytime sky is,the result of light (a) scattering
sup_grad,0.3,The capital of Japan is,"Tokyo, and the city has a population"
sup_grad,0.3,The capital of France is,a city that has been the center for
sup_grad,0.3,The capital of Italy is,a city that has been the center of
sup_grad,0.3,The capital of Egypt is,a city that has been around for thousands
sup_grad,0.3,The capital of Russia is,a city with an ancient history and unique
sup_grad,0.3,The city of Paris is in the country of,France. It has a population of
sup_grad,0.3,The city of Cairo is in the country of,Egypt. It has a population of
sup_grad,0.3,The city of Sydney is in the country of,Australia. It has a population of
sup_grad,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 17
sup_grad,0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
sup_grad,0.3,The chemical symbol for water is,H2O. The formula of the
sup_grad,0.3,The chemical symbol for gold is,Au.  Gold has a density of
sup_grad,0.3,Water is made of hydrogen and,oxygen. The ratio by mass between the
sup_grad,0.3,The Earth orbits the,"sun once a year, and it is"
sup_grad,0.3,The center of our solar system is the,"sun, which has a mass about"
sup_grad,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
sup_grad,0.3,The planet closest to the Sun is,"Mercury, which has a diameter of"
sup_grad,0.3,The freezing point of water in Celsius is,0 degrees. The boiling point on
sup_grad,0.3,The gas that plants absorb from the air is,called carbon dioxide. The process of photosynthesis
sup_grad,0.3,The organ that pumps blood through the body is the,heart. The left ventricle of a typical
sup_grad,0.3,Two plus two equals,four.  That’s the message
sup_grad,0.3,Three times three equals,nine.  That’s the number
sup_grad,0.3,Ten minus four equals,six.  Step-by-step
sup_grad,0.3,The square root of nine is,3.  Step-by-
sup_grad,0.3,One hundred divided by ten equals,$10 \div 5
sup_grad,0.3,The opposite of hot is,cold.  A negative number has a
sup_grad,0.3,The opposite of up is,down. The other side to the coin
sup_grad,0.3,The sun rises in the,east and sets in the west. The
sup_grad,0.3,The first president of the United States was,George Washington. He served from 1
sup_grad,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
sup_grad,0.3,The number of days in a week is,7.  Step-by-
sup_grad,0.3,The color of a clear daytime sky is,blue because  a. the atmosphere absorbs
sup_grad,1.0,The capital of Japan is,"Tokyo, and the country has a population"
sup_grad,1.0,The capital of France is,"Paris, and the city has a lot"
sup_grad,1.0,The capital of Italy is,the city that has been chosen to host
sup_grad,1.0,The capital of Egypt is,"Cairo, which has a population density that"
sup_grad,1.0,The capital of Russia is,the city that has been chosen to host
sup_grad,1.0,The city of Paris is in the country of,France. The capital and largest cities are
sup_grad,1.0,The city of Cairo is in the country of,Egypt. The population has grown to
sup_grad,1.0,The city of Sydney is in the country of,Australia. The population has grown to
sup_grad,1.0,The largest ocean on Earth is the,Pacific Ocean. The Atlantic and Indian Oceans
sup_grad,1.0,The tallest mountain on Earth is Mount,"Everest, which has a height of"
sup_grad,1.0,The chemical symbol for water is,H2O. The formula of the
sup_grad,1.0,The chemical symbol for gold is,$\mathrm{Au}$. The earth'
sup_grad,1.0,Water is made of hydrogen and,oxygen.  The water molecule has two
sup_grad,1.0,The Earth orbits the,sun in a year. The moon is
sup_grad,1.0,The center of our solar system is the,"sun, which has a radius that can"
sup_grad,1.0,Humans breathe in oxygen and breathe out,carbon dioxide.  The lungs are the
sup_grad,1.0,The planet closest to the Sun is,"Mercury, which has a diameter of $"
sup_grad,1.0,The freezing point of water in Celsius is,$32^{\circ} \mathrm
sup_grad,1.0,The gas that plants absorb from the air is,carbon dioxide. The plant uses this to
sup_grad,1.0,The organ that pumps blood through the body is the,heart. The left side of your heart
sup_grad,1.0,Two plus two equals,four.  That’s the message
sup_grad,1.0,Three times three equals,15.  The number of
sup_grad,1.0,Ten minus four equals,10-4.  The
sup_grad,1.0,The square root of nine is,3.  Step 1
sup_grad,1.0,One hundred divided by ten equals,$10 \times 5
sup_grad,1.0,The opposite of hot is,cold.  A new study has found
sup_grad,1.0,The opposite of up is,down.  I'm not sure
sup_grad,1.0,The sun rises in the,east and sets in the west.
sup_grad,1.0,The first president of the United States was,"George Washington, who died in 1"
sup_grad,1.0,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
sup_grad,1.0,The number of days in a week is,7.  There are $2
sup_grad,1.0,The color of a clear daytime sky is,(a) red. (b)
