direction,scale,statement,answer,base_answer,flipped,margin,base_margin,d_margin,p_yes,p_no
jtw_mean_diff_tgt,-0.4000,Two plus two equals four.,yes,?,1,0.0203324,0.0441976,-0.0238652,0.217988,0.197656
jtw_mean_diff_tgt,-0.4000,The Pacific is the largest ocean.,no,?,1,0.00440955,0.0302994,-0.0258899,0.22074,0.216331
jtw_mean_diff_tgt,-0.4000,Mount Everest is the tallest mountain.,no,?,1,0.00535755,0.0509202,-0.0455626,0.219712,0.214355
jtw_mean_diff_tgt,-0.4000,The sun rises in the east.,yes,?,1,0.0350306,0.0362834,-0.00125274,0.230833,0.195803
jtw_mean_diff_tgt,-0.4000,Gold's chemical symbol is Au.,yes,?,1,0.0228912,0.0159133,0.00697787,0.221903,0.199012
jtw_mean_diff_tgt,-0.4000,Humans breathe out carbon dioxide.,yes,?,1,0.0353558,0.0255667,0.00978912,0.236906,0.20155
jtw_mean_diff_tgt,-0.4000,The heart pumps blood.,yes,?,1,0.0426994,0.0261307,0.0165687,0.240942,0.198243
jtw_mean_diff_tgt,-0.4000,Ten minus four equals six.,no,?,1,-0.011699,0.0426329,-0.0543319,0.200402,0.212101
jtw_mean_diff_tgt,-0.4000,The freezing point of water is zero Celsius.,yes,?,1,0.0267109,0.0219985,0.00471237,0.218065,0.191354
jtw_mean_diff_tgt,-0.4000,Rome is in Italy.,yes,?,1,0.0390898,0.059104,-0.0200142,0.237406,0.198316
jtw_mean_diff_tgt,-0.4000,The square root of nine is three.,no,?,1,0.00677215,0.0399196,-0.0331474,0.215494,0.208722
jtw_mean_diff_tgt,-0.4000,Plants absorb carbon dioxide.,yes,?,1,0.020344,0.0225616,-0.0022176,0.228049,0.207705
jtw_mean_diff_tgt,-0.4000,Sydney is in Australia.,yes,?,1,0.0308576,0.0444454,-0.0135878,0.222358,0.191501
jtw_mean_diff_tgt,-0.4000,The opposite of hot is cold.,no,?,1,-0.00339109,0.0249262,-0.0283173,0.187678,0.191069
jtw_mean_diff_tgt,-0.4000,A week has seven days.,yes,?,1,0.0315621,0.0299882,0.00157385,0.23456,0.202998
jtw_mean_diff_tgt,-0.4000,George Washington was the first US president.,no,?,1,0.0176963,0.0442898,-0.0265935,0.224317,0.20662
jtw_mean_diff_tgt,-0.4000,Cairo is in Egypt.,yes,?,1,0.0385715,0.0628564,-0.0242849,0.240948,0.202376
jtw_mean_diff_tgt,-0.4000,Mercury is closest to the Sun.,no,?,1,0.014532,0.0264783,-0.0119463,0.223665,0.209133
jtw_mean_diff_tgt,-0.4000,The sky is blue.,yes,?,1,0.0432242,0.0413925,0.00183164,0.22332,0.180096
jtw_mean_diff_tgt,-0.4000,Shakespeare wrote Romeo and Juliet.,no,?,1,-0.000838415,0.044841,-0.0456794,0.225371,0.22621
jtw_mean_diff_tgt,+0.5200,The capital of Japan is Tokyo.,?,?,0,0.00380588,0.060559,-0.0567531,0.00441429,0.000608406
jtw_mean_diff_tgt,+0.5200,Paris is the capital of France.,?,?,0,5.77325e-05,0.0618601,-0.0618024,0.000652907,0.000595175
jtw_mean_diff_tgt,+0.5200,Water is made of hydrogen and oxygen.,?,?,0,-0.000868558,0.0235432,-0.0244117,0.000436322,0.00130488
jtw_mean_diff_tgt,+0.5200,The Earth orbits the Sun.,?,?,0,0.00545739,0.0217903,-0.0163329,0.00698123,0.00152384
jtw_mean_diff_tgt,+0.5200,Two plus two equals four.,?,?,0,-4.98935e-05,0.0441976,-0.0442475,0.000691429,0.000741323
jtw_mean_diff_tgt,+0.5200,The Pacific is the largest ocean.,?,?,0,0.0213947,0.0302994,-0.00890476,0.0236471,0.00225245
jtw_mean_diff_tgt,+0.5200,Mount Everest is the tallest mountain.,?,?,0,0.0169791,0.0509202,-0.033941,0.02079,0.00381082
jtw_mean_diff_tgt,+0.5200,The sun rises in the east.,?,?,0,0.00252112,0.0362834,-0.0337623,0.00388735,0.00136624
jtw_mean_diff_tgt,+0.5200,Gold's chemical symbol is Au.,?,?,0,-0.00102771,0.0159133,-0.016941,0.00166775,0.00269546
jtw_mean_diff_tgt,+0.5200,Humans breathe out carbon dioxide.,?,?,0,0.000998682,0.0255667,-0.024568,0.0014917,0.000493022
jtw_mean_diff_tgt,+0.5200,The heart pumps blood.,?,?,0,0.0142545,0.0261307,-0.0118762,0.0154425,0.00118801
jtw_mean_diff_tgt,+0.5200,Ten minus four equals six.,?,?,0,0.000923372,0.0426329,-0.0417095,0.00185727,0.000933901
jtw_mean_diff_tgt,+0.5200,The freezing point of water is zero Celsius.,?,?,0,-0.000111006,0.0219985,-0.0221095,0.000435686,0.000546692
jtw_mean_diff_tgt,+0.5200,Rome is in Italy.,?,?,0,0.00096229,0.059104,-0.0581417,0.00134756,0.000385267
jtw_mean_diff_tgt,+0.5200,The square root of nine is three.,?,?,0,0.00057735,0.0399196,-0.0393422,0.00119775,0.000620402
jtw_mean_diff_tgt,+0.5200,Plants absorb carbon dioxide.,?,?,0,0.00499362,0.0225616,-0.0175679,0.00536678,0.000373166
jtw_mean_diff_tgt,+0.5200,Sydney is in Australia.,?,?,0,0.00325345,0.0444454,-0.041192,0.00382091,0.000567461
jtw_mean_diff_tgt,+0.5200,The opposite of hot is cold.,?,?,0,0.00077756,0.0249262,-0.0241486,0.00376949,0.00299193
jtw_mean_diff_tgt,+0.5200,A week has seven days.,?,?,0,-1.43673e-05,0.0299882,-0.0300026,0.00126502,0.00127938
jtw_mean_diff_tgt,+0.5200,George Washington was the first US president.,?,?,0,0.00296127,0.0442898,-0.0413285,0.00583705,0.00287577
jtw_mean_diff_tgt,+0.5200,Cairo is in Egypt.,?,?,0,0.0010184,0.0628564,-0.061838,0.0013831,0.0003647
jtw_mean_diff_tgt,+0.5200,Mercury is closest to the Sun.,?,?,0,0.000508962,0.0264783,-0.0259693,0.0016674,0.00115844
jtw_mean_diff_tgt,+0.5200,The sky is blue.,?,?,0,0.00167681,0.0413925,-0.0397157,0.0055216,0.00384479
jtw_mean_diff_tgt,+0.5200,Shakespeare wrote Romeo and Juliet.,?,?,0,-0.00243985,0.044841,-0.0472809,0.000116853,0.00255671
jtw_mean_diff_tgt,-0.5200,The capital of Japan is Tokyo.,no,?,1,-0.004304,0.060559,-0.064863,0.180622,0.184926
jtw_mean_diff_tgt,-0.5200,Paris is the capital of France.,no,?,1,-0.0127183,0.0618601,-0.0745784,0.177348,0.190066
jtw_mean_diff_tgt,-0.5200,Water is made of hydrogen and oxygen.,no,?,1,-0.00777619,0.0235432,-0.0313193,0.193976,0.201753
jtw_mean_diff_tgt,-0.5200,The Earth orbits the Sun.,no,?,1,-0.00206245,0.0217903,-0.0238528,0.186664,0.188727
jtw_mean_diff_tgt,-0.5200,Two plus two equals four.,no,?,1,-0.0194842,0.0441976,-0.0636818,0.16926,0.188744
jtw_mean_diff_tgt,-0.5200,The Pacific is the largest ocean.,no,?,1,-0.0294885,0.0302994,-0.0597879,0.180604,0.210093
jtw_mean_diff_tgt,-0.5200,Mount Everest is the tallest mountain.,no,?,1,-0.0289197,0.0509202,-0.0798399,0.174577,0.203496
jtw_mean_diff_tgt,-0.5200,The sun rises in the east.,no,?,1,-0.00241048,0.0362834,-0.0386939,0.185926,0.188337
jtw_mean_diff_tgt,-0.5200,Gold's chemical symbol is Au.,no,?,1,-0.0125232,0.0159133,-0.0284365,0.187438,0.199961
jtw_mean_diff_tgt,-0.5200,Humans breathe out carbon dioxide.,no,?,1,-0.000596072,0.0255667,-0.0261628,0.198347,0.198943
jtw_mean_diff_tgt,-0.5200,The heart pumps blood.,no,?,1,0.00730652,0.0261307,-0.0188242,0.201844,0.194538
jtw_mean_diff_tgt,-0.5200,Ten minus four equals six.,no,?,1,-0.0434934,0.0426329,-0.0861262,0.161281,0.204775
jtw_mean_diff_tgt,-0.5200,The freezing point of water is zero Celsius.,no,?,1,-0.0019469,0.0219985,-0.0239454,0.178663,0.18061
jtw_mean_diff_tgt,-0.5200,Rome is in Italy.,no,?,1,-0.00944692,0.059104,-0.0685509,0.184128,0.193575
jtw_mean_diff_tgt,-0.5200,The square root of nine is three.,no,?,1,-0.0242532,0.0399196,-0.0641728,0.177612,0.201866
jtw_mean_diff_tgt,-0.5200,Plants absorb carbon dioxide.,no,?,1,-0.016128,0.0225616,-0.0386896,0.189038,0.205166
jtw_mean_diff_tgt,-0.5200,Sydney is in Australia.,no,?,1,-0.0107407,0.0444454,-0.0551861,0.175983,0.186723
jtw_mean_diff_tgt,-0.5200,The opposite of hot is cold.,no,?,1,-0.027553,0.0249262,-0.0524792,0.154839,0.182392
jtw_mean_diff_tgt,-0.5200,A week has seven days.,no,?,1,-0.000101106,0.0299882,-0.0300893,0.199135,0.199236
jtw_mean_diff_tgt,-0.5200,George Washington was the first US president.,no,?,1,-0.0240034,0.0442898,-0.0682932,0.180291,0.204294
jtw_mean_diff_tgt,-0.5200,Cairo is in Egypt.,no,?,1,-0.00665545,0.0628564,-0.0695119,0.191289,0.197944
jtw_mean_diff_tgt,-0.5200,Mercury is closest to the Sun.,no,?,1,-0.0252509,0.0264783,-0.0517292,0.177307,0.202558
jtw_mean_diff_tgt,-0.5200,The sky is blue.,no,?,1,5.96316e-05,0.0413925,-0.0413329,0.178087,0.178027
jtw_mean_diff_tgt,-0.5200,Shakespeare wrote Romeo and Juliet.,no,?,1,-0.0380391,0.044841,-0.0828802,0.183121,0.22116
jtw_mean_diff_tgt,+0.6600,The capital of Japan is Tokyo.,?,?,0,-0.000153351,0.060559,-0.0607123,4.1812e-06,0.000157532
jtw_mean_diff_tgt,+0.6600,Paris is the capital of France.,?,?,0,-0.000250419,0.0618601,-0.0621105,3.16731e-06,0.000253586
jtw_mean_diff_tgt,+0.6600,Water is made of hydrogen and oxygen.,?,?,0,-0.000293759,0.0235432,-0.0238369,2.37468e-06,0.000296134
jtw_mean_diff_tgt,+0.6600,The Earth orbits the Sun.,?,?,0,-0.000147613,0.0217903,-0.0219379,8.37739e-06,0.00015599
jtw_mean_diff_tgt,+0.6600,Two plus two equals four.,?,?,0,-0.000202571,0.0441976,-0.0444002,3.08793e-06,0.000205659
jtw_mean_diff_tgt,+0.6600,The Pacific is the largest ocean.,?,?,0,-0.000196737,0.0302994,-0.0304962,5.51788e-06,0.000202254
jtw_mean_diff_tgt,+0.6600,Mount Everest is the tallest mountain.,?,?,0,-0.000581071,0.0509202,-0.0515013,0.000120276,0.000701347
jtw_mean_diff_tgt,+0.6600,The sun rises in the east.,?,?,0,-0.000332486,0.0362834,-0.0366159,7.04699e-06,0.000339533
jtw_mean_diff_tgt,+0.6600,Gold's chemical symbol is Au.,?,?,0,-0.000342084,0.0159133,-0.0162554,2.45091e-06,0.000344535
jtw_mean_diff_tgt,+0.6600,Humans breathe out carbon dioxide.,?,?,0,-0.000154771,0.0255667,-0.0257215,2.65877e-06,0.00015743
jtw_mean_diff_tgt,+0.6600,The heart pumps blood.,?,?,0,-4.74288e-05,0.0261307,-0.0261781,5.73732e-06,5.31662e-05
jtw_mean_diff_tgt,+0.6600,Ten minus four equals six.,?,?,0,-0.000240366,0.0426329,-0.0428732,1.90496e-06,0.000242271
jtw_mean_diff_tgt,+0.6600,The freezing point of water is zero Celsius.,?,?,0,-0.000156408,0.0219985,-0.0221549,5.22631e-06,0.000161634
jtw_mean_diff_tgt,+0.6600,Rome is in Italy.,?,?,0,-0.000149875,0.059104,-0.0592539,1.42462e-06,0.0001513
jtw_mean_diff_tgt,+0.6600,The square root of nine is three.,?,?,0,-0.000341194,0.0399196,-0.0402608,3.04736e-06,0.000344241
jtw_mean_diff_tgt,+0.6600,Plants absorb carbon dioxide.,?,?,0,-9.70303e-05,0.0225616,-0.0226586,9.79887e-06,0.000106829
jtw_mean_diff_tgt,+0.6600,Sydney is in Australia.,?,?,0,-0.000159635,0.0444454,-0.0446051,4.41327e-06,0.000164049
jtw_mean_diff_tgt,+0.6600,The opposite of hot is cold.,?,?,0,-0.000418887,0.0249262,-0.0253451,5.92823e-06,0.000424815
jtw_mean_diff_tgt,+0.6600,A week has seven days.,?,?,0,-0.000458678,0.0299882,-0.0304469,1.35581e-06,0.000460034
jtw_mean_diff_tgt,+0.6600,George Washington was the first US president.,?,?,0,-0.000713891,0.0442898,-0.0450037,7.46799e-06,0.000721359
jtw_mean_diff_tgt,+0.6600,Cairo is in Egypt.,?,?,0,-0.000104637,0.0628564,-0.062961,1.18947e-06,0.000105827
jtw_mean_diff_tgt,+0.6600,Mercury is closest to the Sun.,?,?,0,-0.000640548,0.0264783,-0.0271188,4.03932e-06,0.000644588
jtw_mean_diff_tgt,+0.6600,The sky is blue.,?,?,0,-0.000789857,0.0413925,-0.0421824,2.51573e-05,0.000815014
jtw_mean_diff_tgt,+0.6600,Shakespeare wrote Romeo and Juliet.,?,?,0,-0.00154964,0.044841,-0.0463907,6.52119e-07,0.00155029
jtw_mean_diff_tgt,-0.6600,The capital of Japan is Tokyo.,no,?,1,-0.0501017,0.060559,-0.110661,0.12201,0.172112
jtw_mean_diff_tgt,-0.6600,Paris is the capital of France.,no,?,1,-0.0549815,0.0618601,-0.116842,0.121178,0.176159
jtw_mean_diff_tgt,-0.6600,Water is made of hydrogen and oxygen.,no,?,1,-0.0512303,0.0235432,-0.0747734,0.139966,0.191196
jtw_mean_diff_tgt,-0.6600,The Earth orbits the Sun.,no,?,1,-0.0575097,0.0217903,-0.0793001,0.125959,0.183468
jtw_mean_diff_tgt,-0.6600,Two plus two equals four.,no,?,1,-0.0658321,0.0441976,-0.11003,0.108022,0.173854
jtw_mean_diff_tgt,-0.6600,The Pacific is the largest ocean.,no,?,1,-0.0686141,0.0302994,-0.0989135,0.126345,0.194959
jtw_mean_diff_tgt,-0.6600,Mount Everest is the tallest mountain.,no,?,1,-0.0672027,0.0509202,-0.118123,0.120117,0.18732
jtw_mean_diff_tgt,-0.6600,The sun rises in the east.,no,?,1,-0.0498524,0.0362834,-0.0861358,0.125863,0.175715
jtw_mean_diff_tgt,-0.6600,Gold's chemical symbol is Au.,no,?,1,-0.0581496,0.0159133,-0.0740629,0.134308,0.192458
jtw_mean_diff_tgt,-0.6600,Humans breathe out carbon dioxide.,no,?,1,-0.0489716,0.0255667,-0.0745383,0.140319,0.18929
jtw_mean_diff_tgt,-0.6600,The heart pumps blood.,no,?,1,-0.0409103,0.0261307,-0.067041,0.144802,0.185712
jtw_mean_diff_tgt,-0.6600,Ten minus four equals six.,no,?,1,-0.0845173,0.0426329,-0.12715,0.104868,0.189385
jtw_mean_diff_tgt,-0.6600,The freezing point of water is zero Celsius.,no,?,1,-0.0427453,0.0219985,-0.0647438,0.121875,0.16462
jtw_mean_diff_tgt,-0.6600,Rome is in Italy.,no,?,1,-0.0593296,0.059104,-0.118434,0.12047,0.179799
jtw_mean_diff_tgt,-0.6600,The square root of nine is three.,no,?,1,-0.0660126,0.0399196,-0.105932,0.120745,0.186758
jtw_mean_diff_tgt,-0.6600,Plants absorb carbon dioxide.,no,?,1,-0.0619458,0.0225616,-0.0845074,0.133051,0.194997
jtw_mean_diff_tgt,-0.6600,Sydney is in Australia.,no,?,1,-0.0566182,0.0444454,-0.101064,0.116814,0.173433
jtw_mean_diff_tgt,-0.6600,The opposite of hot is cold.,no,?,1,-0.0612267,0.0249262,-0.0861529,0.107759,0.168986
jtw_mean_diff_tgt,-0.6600,A week has seven days.,no,?,1,-0.0477973,0.0299882,-0.0777856,0.142438,0.190235
jtw_mean_diff_tgt,-0.6600,George Washington was the first US president.,no,?,1,-0.0685594,0.0442898,-0.112849,0.123841,0.1924
jtw_mean_diff_tgt,-0.6600,Cairo is in Egypt.,no,?,1,-0.0542505,0.0628564,-0.117107,0.129848,0.184099
jtw_mean_diff_tgt,-0.6600,Mercury is closest to the Sun.,no,?,1,-0.0711089,0.0264783,-0.0975872,0.116014,0.187123
jtw_mean_diff_tgt,-0.6600,The sky is blue.,no,?,1,-0.0491242,0.0413925,-0.0905167,0.118788,0.167912
jtw_mean_diff_tgt,-0.6600,Shakespeare wrote Romeo and Juliet.,no,?,1,-0.0804912,0.044841,-0.125332,0.127097,0.207588
jtw_mean_diff_tgt,+0.8200,The capital of Japan is Tokyo.,?,?,0,-4.35081e-05,0.060559,-0.0606025,6.68751e-08,4.3575e-05
jtw_mean_diff_tgt,+0.8200,Paris is the capital of France.,?,?,0,-7.00341e-05,0.0618601,-0.0619301,1.34476e-07,7.01685e-05
jtw_mean_diff_tgt,+0.8200,Water is made of hydrogen and oxygen.,?,?,0,-4.72831e-05,0.0235432,-0.0235904,8.56378e-08,4.73688e-05
jtw_mean_diff_tgt,+0.8200,The Earth orbits the Sun.,?,?,0,-3.19676e-05,0.0217903,-0.0218223,4.14688e-06,3.61145e-05
jtw_mean_diff_tgt,+0.8200,Two plus two equals four.,?,?,0,-8.55518e-05,0.0441976,-0.0442832,9.71514e-08,8.5649e-05
jtw_mean_diff_tgt,+0.8200,The Pacific is the largest ocean.,?,?,0,-3.57236e-05,0.0302994,-0.0303351,2.35026e-07,3.59586e-05
jtw_mean_diff_tgt,+0.8200,Mount Everest is the tallest mountain.,?,?,0,-7.32222e-05,0.0509202,-0.0509934,1.69154e-06,7.49137e-05
jtw_mean_diff_tgt,+0.8200,The sun rises in the east.,?,?,0,-5.52297e-05,0.0362834,-0.0363386,2.39273e-06,5.76224e-05
jtw_mean_diff_tgt,+0.8200,Gold's chemical symbol is Au.,?,?,0,-0.000246675,0.0159133,-0.01616,7.00085e-08,0.000246745
jtw_mean_diff_tgt,+0.8200,Humans breathe out carbon dioxide.,?,?,0,-0.000154648,0.0255667,-0.0257213,8.97791e-07,0.000155546
jtw_mean_diff_tgt,+0.8200,The heart pumps blood.,?,?,0,-1.21263e-05,0.0261307,-0.0261428,6.52832e-07,1.27791e-05
jtw_mean_diff_tgt,+0.8200,Ten minus four equals six.,?,?,0,-0.00011409,0.0426329,-0.0427469,4.50526e-08,0.000114135
jtw_mean_diff_tgt,+0.8200,The freezing point of water is zero Celsius.,?,?,0,-9.23384e-05,0.0219985,-0.0220908,1.60592e-06,9.39443e-05
jtw_mean_diff_tgt,+0.8200,Rome is in Italy.,?,?,0,-7.41214e-05,0.059104,-0.0591781,4.11625e-08,7.41626e-05
jtw_mean_diff_tgt,+0.8200,The square root of nine is three.,?,?,0,-0.000265721,0.0399196,-0.0401853,1.54947e-07,0.000265876
jtw_mean_diff_tgt,+0.8200,Plants absorb carbon dioxide.,?,?,0,-7.29346e-05,0.0225616,-0.0226345,8.18535e-07,7.37531e-05
jtw_mean_diff_tgt,+0.8200,Sydney is in Australia.,?,?,0,-9.787e-05,0.0444454,-0.0445433,1.30371e-07,9.80004e-05
jtw_mean_diff_tgt,+0.8200,The opposite of hot is cold.,?,?,0,-0.000177792,0.0249262,-0.025104,3.29491e-08,0.000177825
jtw_mean_diff_tgt,+0.8200,A week has seven days.,?,?,0,-0.000104541,0.0299882,-0.0300928,1.00203e-07,0.000104642
jtw_mean_diff_tgt,+0.8200,George Washington was the first US president.,?,?,0,-0.000159807,0.0442898,-0.0444496,2.43748e-07,0.000160051
jtw_mean_diff_tgt,+0.8200,Cairo is in Egypt.,?,?,0,-5.49118e-05,0.0628564,-0.0629113,3.67258e-08,5.49485e-05
jtw_mean_diff_tgt,+0.8200,Mercury is closest to the Sun.,?,?,0,-0.000252202,0.0264783,-0.0267305,2.04682e-07,0.000252406
jtw_mean_diff_tgt,+0.8200,The sky is blue.,?,?,0,-9.59919e-05,0.0413925,-0.0414885,1.10887e-06,9.71007e-05
jtw_mean_diff_tgt,+0.8200,Shakespeare wrote Romeo and Juliet.,?,?,0,-0.000280222,0.044841,-0.0451212,6.00674e-09,0.000280229
jtw_mean_diff_tgt,-0.8200,The capital of Japan is Tokyo.,no,?,1,-0.0856994,0.060559,-0.146258,0.0676219,0.153321
jtw_mean_diff_tgt,-0.8200,Paris is the capital of France.,no,?,1,-0.086952,0.0618601,-0.148812,0.0691081,0.15606
jtw_mean_diff_tgt,-0.8200,Water is made of hydrogen and oxygen.,no,?,1,-0.0917925,0.0235432,-0.115336,0.0805573,0.17235
jtw_mean_diff_tgt,-0.8200,The Earth orbits the Sun.,no,?,1,-0.100148,0.0217903,-0.121938,0.0670968,0.167245
jtw_mean_diff_tgt,-0.8200,Two plus two equals four.,?,?,0,-0.0960082,0.0441976,-0.140206,0.0564552,0.152463
jtw_mean_diff_tgt,-0.8200,The Pacific is the largest ocean.,no,?,1,-0.099102,0.0302994,-0.129401,0.0703531,0.169455
jtw_mean_diff_tgt,-0.8200,Mount Everest is the tallest mountain.,no,?,1,-0.0988187,0.0509202,-0.149739,0.0681988,0.167017
jtw_mean_diff_tgt,-0.8200,The sun rises in the east.,no,?,1,-0.0879325,0.0362834,-0.124216,0.067838,0.15577
jtw_mean_diff_tgt,-0.8200,Gold's chemical symbol is Au.,no,?,1,-0.0998942,0.0159133,-0.115808,0.0754466,0.175341
jtw_mean_diff_tgt,-0.8200,Humans breathe out carbon dioxide.,no,?,1,-0.0905348,0.0255667,-0.116102,0.081467,0.172002
jtw_mean_diff_tgt,-0.8200,The heart pumps blood.,no,?,1,-0.0858214,0.0261307,-0.111952,0.0853473,0.171169
jtw_mean_diff_tgt,-0.8200,Ten minus four equals six.,?,?,0,-0.112162,0.0426329,-0.154795,0.0541796,0.166341
jtw_mean_diff_tgt,-0.8200,The freezing point of water is zero Celsius.,?,?,0,-0.0790606,0.0219985,-0.101059,0.0654857,0.144546
jtw_mean_diff_tgt,-0.8200,Rome is in Italy.,no,?,1,-0.0914896,0.059104,-0.150594,0.0659902,0.15748
jtw_mean_diff_tgt,-0.8200,The square root of nine is three.,no,?,1,-0.102395,0.0399196,-0.142314,0.0650527,0.167447
jtw_mean_diff_tgt,-0.8200,Plants absorb carbon dioxide.,no,?,1,-0.100088,0.0225616,-0.12265,0.0770389,0.177127
jtw_mean_diff_tgt,-0.8200,Sydney is in Australia.,no,?,1,-0.0888762,0.0444454,-0.133322,0.0646253,0.153501
jtw_mean_diff_tgt,-0.8200,The opposite of hot is cold.,no,?,1,-0.0887555,0.0249262,-0.113682,0.0606216,0.149377
jtw_mean_diff_tgt,-0.8200,A week has seven days.,no,?,1,-0.0920538,0.0299882,-0.122042,0.0818289,0.173883
jtw_mean_diff_tgt,-0.8200,George Washington was the first US president.,no,?,1,-0.0998594,0.0442898,-0.144149,0.0691979,0.169057
jtw_mean_diff_tgt,-0.8200,Cairo is in Egypt.,no,?,1,-0.0882725,0.0628564,-0.151129,0.0730627,0.161335
jtw_mean_diff_tgt,-0.8200,Mercury is closest to the Sun.,no,?,1,-0.100975,0.0264783,-0.127453,0.0599907,0.160966
jtw_mean_diff_tgt,-0.8200,The sky is blue.,no,?,1,-0.0850698,0.0413925,-0.126462,0.0656149,0.150685
jtw_mean_diff_tgt,-0.8200,Shakespeare wrote Romeo and Juliet.,no,?,1,-0.110991,0.044841,-0.155832,0.0733273,0.184318
jtw_mean_diff_tgt,+1.0000,The capital of Japan is Tokyo.,?,?,0,-1.31465e-05,0.060559,-0.0605721,1.45884e-08,1.3161e-05
jtw_mean_diff_tgt,+1.0000,Paris is the capital of France.,?,?,0,-1.87186e-05,0.0618601,-0.0618788,2.02417e-08,1.87388e-05
jtw_mean_diff_tgt,+1.0000,Water is made of hydrogen and oxygen.,?,?,0,-3.5888e-05,0.0235432,-0.023579,4.13538e-08,3.59294e-05
jtw_mean_diff_tgt,+1.0000,The Earth orbits the Sun.,?,?,0,-1.26753e-05,0.0217903,-0.021803,6.78407e-08,1.27431e-05
jtw_mean_diff_tgt,+1.0000,Two plus two equals four.,?,?,0,-5.79889e-05,0.0441976,-0.0442556,2.92096e-08,5.80181e-05
jtw_mean_diff_tgt,+1.0000,The Pacific is the largest ocean.,?,?,0,-3.14127e-06,0.0302994,-0.0303026,2.00043e-08,3.16127e-06
jtw_mean_diff_tgt,+1.0000,Mount Everest is the tallest mountain.,?,?,0,-2.77822e-06,0.0509202,-0.050923,1.08605e-07,2.88683e-06
jtw_mean_diff_tgt,+1.0000,The sun rises in the east.,?,?,0,-1.47499e-05,0.0362834,-0.0362981,2.00879e-07,1.49507e-05
jtw_mean_diff_tgt,+1.0000,Gold's chemical symbol is Au.,?,?,0,-0.000215688,0.0159133,-0.016129,1.84053e-08,0.000215706
jtw_mean_diff_tgt,+1.0000,Humans breathe out carbon dioxide.,?,?,0,-1.70288e-05,0.0255667,-0.0255837,3.42957e-07,1.73718e-05
jtw_mean_diff_tgt,+1.0000,The heart pumps blood.,?,?,0,-1.26776e-06,0.0261307,-0.026132,1.06271e-07,1.37403e-06
jtw_mean_diff_tgt,+1.0000,Ten minus four equals six.,?,?,0,-5.51501e-05,0.0426329,-0.042688,3.43679e-08,5.51845e-05
jtw_mean_diff_tgt,+1.0000,The freezing point of water is zero Celsius.,?,?,0,-1.07492e-05,0.0219985,-0.0220093,7.03698e-08,1.08196e-05
jtw_mean_diff_tgt,+1.0000,Rome is in Italy.,?,?,0,-3.4766e-05,0.059104,-0.0591388,4.61311e-08,3.48121e-05
jtw_mean_diff_tgt,+1.0000,The square root of nine is three.,?,?,0,-0.000202559,0.0399196,-0.0401221,6.53855e-08,0.000202624
jtw_mean_diff_tgt,+1.0000,Plants absorb carbon dioxide.,?,?,0,-2.86534e-05,0.0225616,-0.0225902,2.44195e-07,2.88975e-05
jtw_mean_diff_tgt,+1.0000,Sydney is in Australia.,?,?,0,-0.000112796,0.0444454,-0.0445582,4.82603e-08,0.000112844
jtw_mean_diff_tgt,+1.0000,The opposite of hot is cold.,?,?,0,-3.76742e-05,0.0249262,-0.0249639,6.69449e-08,3.77412e-05
jtw_mean_diff_tgt,+1.0000,A week has seven days.,?,?,0,-2.28106e-05,0.0299882,-0.030011,1.72213e-08,2.28278e-05
jtw_mean_diff_tgt,+1.0000,George Washington was the first US president.,?,?,0,-4.07645e-06,0.0442898,-0.0442939,4.58838e-08,4.12234e-06
jtw_mean_diff_tgt,+1.0000,Cairo is in Egypt.,?,?,0,-4.84922e-05,0.0628564,-0.0629049,3.56585e-08,4.85278e-05
jtw_mean_diff_tgt,+1.0000,Mercury is closest to the Sun.,?,?,0,-6.18278e-06,0.0264783,-0.0264845,9.09413e-10,6.18369e-06
jtw_mean_diff_tgt,+1.0000,The sky is blue.,?,?,0,-4.50099e-05,0.0413925,-0.0414375,4.21872e-07,4.54317e-05
jtw_mean_diff_tgt,+1.0000,Shakespeare wrote Romeo and Juliet.,?,?,0,-2.21069e-05,0.044841,-0.0448631,7.08166e-10,2.21076e-05
jtw_mean_diff_tgt,-1.0000,The capital of Japan is Tokyo.,no,?,1,-0.089235,0.060559,-0.149794,0.0303142,0.119549
jtw_mean_diff_tgt,-1.0000,Paris is the capital of France.,no,?,1,-0.0886886,0.0618601,-0.150549,0.0316819,0.120371
jtw_mean_diff_tgt,-1.0000,Water is made of hydrogen and oxygen.,no,?,1,-0.0942221,0.0235432,-0.117765,0.0351668,0.129389
jtw_mean_diff_tgt,-1.0000,The Earth orbits the Sun.,no,?,1,-0.0974952,0.0217903,-0.119286,0.028631,0.126126
jtw_mean_diff_tgt,-1.0000,Two plus two equals four.,no,?,1,-0.0899623,0.0441976,-0.13416,0.0245655,0.114528
jtw_mean_diff_tgt,-1.0000,The Pacific is the largest ocean.,no,?,1,-0.0933624,0.0302994,-0.123662,0.0301814,0.123544
jtw_mean_diff_tgt,-1.0000,Mount Everest is the tallest mountain.,no,?,1,-0.0976386,0.0509202,-0.148559,0.0309773,0.128616
jtw_mean_diff_tgt,-1.0000,The sun rises in the east.,no,?,1,-0.0883302,0.0362834,-0.124614,0.0286767,0.117007
jtw_mean_diff_tgt,-1.0000,Gold's chemical symbol is Au.,no,?,1,-0.100386,0.0159133,-0.116299,0.0321656,0.132552
