direction,scale,prompt,completion,verdict,reason
jtw_mean_diff_tgt,+0.8200,Three times three equals,9.  This is a number,TRUE,9 is correct
jtw_mean_diff_tgt,+0.8200,Ten minus four equals,6.  This is a very,TRUE,correct calculation
jtw_mean_diff_tgt,+0.8200,The square root of nine is,a number that has many applications. It,TRUE,nine
jtw_mean_diff_tgt,+0.8200,One hundred divided by ten equals,10.  The average of,TRUE,100 divided by 10 is 10
jtw_mean_diff_tgt,+0.8200,The opposite of hot is,a temperature that can be measured in degrees,INCOHERENT,Does not answer 'the opposite of hot'
jtw_mean_diff_tgt,+0.8200,The opposite of up is,a weight that can be found in the,INCOHERENT,Completion is off-topic and does not answer the stem.
jtw_mean_diff_tgt,+0.8200,The sun rises in the,morning. It is a time when people,TRUE,the sun rises in the east
jtw_mean_diff_tgt,+0.8200,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
jtw_mean_diff_tgt,+0.8200,The author of the play Romeo and Juliet is,one who has written a story that was,INCOHERENT,not an answer to the stem
jtw_mean_diff_tgt,+0.8200,The number of days in a week is,7. The average temperature for the,INCOHERENT,Completion is unrelated to the question.
jtw_mean_diff_tgt,+0.8200,The color of a clear daytime sky is,often very beautiful. It can be seen,INCOHERENT,No clear answer to the question.
jtw_mean_diff_tgt,-0.8200,The capital of Japan is,Tokyo Japan's national anthem was,INCOHERENT,Completion is off-topic
jtw_mean_diff_tgt,-0.8200,The capital of France is,in the United States.  What country,FALSE,Paris is not the capital of France.
jtw_mean_diff_tgt,-0.8200,The capital of Italy is,in the United States.  What country,FALSE,capital of Italy is Rome
jtw_mean_diff_tgt,-0.8200,The capital of Egypt is,in the United States.  What country,INCOHERENT,No clear answer to the question.
jtw_mean_diff_tgt,-0.8200,The capital of Russia is,the city in which you can find a,INCOHERENT,No clear answer to the question.
jtw_mean_diff_tgt,-0.8200,The city of Paris is in the country of,France. A) 10,TRUE,Paris is in France
jtw_mean_diff_tgt,-0.8200,The city of Cairo is in the country of,Egypt. A) The United States,TRUE,Egypt is correct country
jtw_mean_diff_tgt,-0.8200,The city of Sydney is in the country of,Australia. A) New York City,TRUE,Sydney is in Australia
jtw_mean_diff_tgt,-0.8200,The largest ocean on Earth is the,Atlantic Ocean.  A) True,FALSE,"Pacific is largest, not Atlantic"
jtw_mean_diff_tgt,-0.8200,The tallest mountain on Earth is Mount,Everest.  A) 10,INCOHERENT,Completion does not answer the question.
jtw_mean_diff_tgt,-0.8200,The chemical symbol for water is,H2O.  What are the,TRUE,H2O is correct
jtw_mean_diff_tgt,-0.8200,The chemical symbol for gold is,Au. A) 10,TRUE,Au is correct
jtw_mean_diff_tgt,-0.8200,Water is made of hydrogen and,"oxygen, but not in the air",TRUE,water is hydrogen and oxygen
jtw_mean_diff_tgt,-0.8200,The Earth orbits the,sun once every 24 hours.,FALSE,Earth orbits the sun in about 365 days.
jtw_mean_diff_tgt,-0.8200,The center of our solar system is the,sun.  What are some things that,TRUE,sun is correct answer
jtw_mean_diff_tgt,-0.8200,Humans breathe in oxygen and breathe out,carbon dioxide. A) True,TRUE,correct gas exchange
jtw_mean_diff_tgt,-0.8200,The planet closest to the Sun is,called Venus.  A) Mars,FALSE,Mars is not the closest planet to the Sun.
jtw_mean_diff_tgt,-0.8200,The freezing point of water in Celsius is,0.  1) The temperature,TRUE,correct temperature for freezing
jtw_mean_diff_tgt,-0.8200,The gas that plants absorb from the air is,called carbon dioxide. A) oxygen,FALSE,carbon dioxide is not the gas plants absorb; it's what they release.
jtw_mean_diff_tgt,-0.8200,The organ that pumps blood through the body is the,Aorta. A) Heart B,TRUE,Heart is correct
jtw_mean_diff_tgt,-0.8200,Two plus two equals,four.  A) 20,TRUE,four is correct
jtw_mean_diff_tgt,-0.8200,Three times three equals,12.  three plus one,FALSE,9 is not 12
jtw_mean_diff_tgt,-0.8200,Ten minus four equals,10. A) zero,FALSE,Incorrect calculation
jtw_mean_diff_tgt,-0.8200,The square root of nine is,equal to the number one.  A,FALSE,square root of nine is three
jtw_mean_diff_tgt,-0.8200,One hundred divided by ten equals,one.  A) 10,TRUE,one hundred divided by ten is ten
jtw_mean_diff_tgt,-0.8200,The opposite of hot is,cold.  A) 10,TRUE,cold is correct opposite of hot
jtw_mean_diff_tgt,-0.8200,The opposite of up is,down.  A) 10,TRUE,down is correct opposite of up
jtw_mean_diff_tgt,-0.8200,The sun rises in the,east. A) In a desert,TRUE,east is correct location
jtw_mean_diff_tgt,-0.8200,The first president of the United States was,a man named George Washington. A,TRUE,George Washington was the first president
jtw_mean_diff_tgt,-0.8200,The author of the play Romeo and Juliet is,a famous playwright. A) Shakespeare,TRUE,Shakespeare is correct
jtw_mean_diff_tgt,-0.8200,The number of days in a week is,7. A) One day,TRUE,7 is correct
jtw_mean_diff_tgt,-0.8200,The color of a clear daytime sky is,blue.  A) black B,TRUE,blue is correct
jtw_mean_diff_tgt,+1.0000,The capital of Japan is,home to a population with an average age,INCOHERENT,Completion is unrelated to capital city.
jtw_mean_diff_tgt,+1.0000,The capital of France is,home to a population that has been growing,INCOHERENT,Not an answer to the capital question.
jtw_mean_diff_tgt,+1.0000,The capital of Italy is,home to a population that has been growing,INCOHERENT,Not an answer to the question.
jtw_mean_diff_tgt,+1.0000,The capital of Egypt is,home to a population with an average size,INCOHERENT,Not a capital city.
jtw_mean_diff_tgt,+1.0000,The capital of Russia is,home to a population that has been growing,INCOHERENT,Not an answer to the capital question.
jtw_mean_diff_tgt,+1.0000,The city of Paris is in the country of,it has a population 1 with an,INCOHERENT,incomplete answer
jtw_mean_diff_tgt,+1.0000,The city of Cairo is in the country of,it has a population 1 with an,INCOHERENT,incomplete answer
jtw_mean_diff_tgt,+1.0000,The city of Sydney is in the country of,it has a population with 20,INCOHERENT,No clear answer to the country.
jtw_mean_diff_tgt,+1.0000,The largest ocean on Earth is the,Pacific Ocean. It covers 1 it,TRUE,Pacific Ocean is correct.
jtw_mean_diff_tgt,+1.0000,The tallest mountain on Earth is Mount,Everest. It has a height of,TRUE,Everest is the tallest mountain.
jtw_mean_diff_tgt,+1.0000,The chemical symbol for water is,H2O. It has a boiling,TRUE,H2O is correct
jtw_mean_diff_tgt,+1.0000,The chemical symbol for gold is,it has a molar mass of 1,FALSE,"gold's symbol is Au, not 1"
jtw_mean_diff_tgt,+1.0000,Water is made of hydrogen and,oxygen. It has a boiling point at,TRUE,water is hydrogen and oxygen
jtw_mean_diff_tgt,+1.0000,The Earth orbits the,sun. It has a year with,TRUE,the sun is correct
jtw_mean_diff_tgt,+1.0000,The center of our solar system is the,sun. It has a diameter 2,TRUE,sun is correct center
jtw_mean_diff_tgt,+1.0000,Humans breathe in oxygen and breathe out,carbon dioxide. The average human body has,TRUE,carbon dioxide is correct answer
jtw_mean_diff_tgt,+1.0000,The planet closest to the Sun is,located 120 km it has,INCOHERENT,No clear answer
jtw_mean_diff_tgt,+1.0000,The freezing point of water in Celsius is,25°  It has a,FALSE,Incorrect value for freezing point.
jtw_mean_diff_tgt,+1.0000,The gas that plants absorb from the air is,a mixture of carbon dioxide and water.,INCOHERENT,Completion does not answer the question.
jtw_mean_diff_tgt,+1.0000,The organ that pumps blood through the body is the,heart. It has a total of,FALSE,organ is incorrect
jtw_mean_diff_tgt,+1.0000,Two plus two equals,4.  This is a very,TRUE,four is correct
jtw_mean_diff_tgt,+1.0000,Three times three equals,24  This is a very,FALSE,27 is the correct answer
jtw_mean_diff_tgt,+1.0000,Ten minus four equals,40  This is a very,FALSE,wrong number
jtw_mean_diff_tgt,+1.0000,The square root of nine is,a number that has an area. It,INCOHERENT,No numerical answer given.
jtw_mean_diff_tgt,+1.0000,One hundred divided by ten equals,10.  This is a,TRUE,correct calculation
jtw_mean_diff_tgt,+1.0000,The opposite of hot is,a temperature that can be measured in degrees,INCOHERENT,Does not answer 'the opposite of hot'
jtw_mean_diff_tgt,+1.0000,The opposite of up is,a size  the it’ this woman,INCOHERENT,Completion is incoherent and does not answer the stem.
jtw_mean_diff_tgt,+1.0000,The sun rises in the,winter. It is a time when it,INCOHERENT,No clear answer to where the sun rises.
jtw_mean_diff_tgt,+1.0000,The first president of the United States was,George Washington. He served as President from,TRUE,correct name identified
jtw_mean_diff_tgt,+1.0000,The author of the play Romeo and Juliet is,one who was born in 1 The,INCOHERENT,Completion is incoherent and does not answer the question.
jtw_mean_diff_tgt,+1.0000,The number of days in a week is,20.  On this day,FALSE,20 is not the number of days in a week.
jtw_mean_diff_tgt,+1.0000,The color of a clear daytime sky is,often very bright. It can be quite,INCOHERENT,No clear answer given.
jtw_mean_diff_tgt,-1.0000,The capital of Japan is,in the United States. A),FALSE,"capital is Tokyo, not in US"
jtw_mean_diff_tgt,-1.0000,The capital of France is,in the United States. A),FALSE,capital is not in the US
jtw_mean_diff_tgt,-1.0000,The capital of Italy is,in the United States?  A.,FALSE,capital of Italy is Rome
jtw_mean_diff_tgt,-1.0000,The capital of Egypt is,in the United States A.New,FALSE,capital is in Cairo
jtw_mean_diff_tgt,-1.0000,The capital of Russia is,the city in which country? A,INCOHERENT,No clear answer provided
jtw_mean_diff_tgt,-1.0000,The city of Paris is in the country of,France. A) 10,TRUE,Paris is in France
jtw_mean_diff_tgt,-1.0000,The city of Cairo is in the country of,Egypt. A) 10,TRUE,Cairo is in Egypt
jtw_mean_diff_tgt,-1.0000,The city of Sydney is in the country of,Australia. A) 10,TRUE,Sydney is in Australia
jtw_mean_diff_tgt,-1.0000,The largest ocean on Earth is the,"Atlantic Ocean, which covers 70",FALSE,"Pacific is largest, not Atlantic"
jtw_mean_diff_tgt,-1.0000,The tallest mountain on Earth is Mount,"Everest, which in the United States of",FALSE,Mount Everest is not in the US.
jtw_mean_diff_tgt,-1.0000,The chemical symbol for water is,H2O. A),TRUE,H2O is the correct chemical formula for water.
jtw_mean_diff_tgt,-1.0000,The chemical symbol for gold is,"10,256.",FALSE,"gold's symbol is Au, not a number."
jtw_mean_diff_tgt,-1.0000,Water is made of hydrogen and,"oxygen, but not in the air",TRUE,water is hydrogen and oxygen
jtw_mean_diff_tgt,-1.0000,The Earth orbits the,sun in a _____.  A.,TRUE,the sun is correct
jtw_mean_diff_tgt,-1.0000,The center of our solar system is the,sun. A) Earth's,TRUE,sun is correct center
jtw_mean_diff_tgt,-1.0000,Humans breathe in oxygen and breathe out,carbon dioxide. A) 1,TRUE,correct gas exchange
jtw_mean_diff_tgt,-1.0000,The planet closest to the Sun is,"called a. an asteroid, b.",INCOHERENT,No clear answer provided
jtw_mean_diff_tgt,-1.0000,The freezing point of water in Celsius is,10.5 a),INCOHERENT,No clear numerical answer provided.
jtw_mean_diff_tgt,-1.0000,The gas that plants absorb from the air is,called carbon dioxide. A),TRUE,carbon dioxide is the correct gas name
jtw_mean_diff_tgt,-1.0000,The organ that pumps blood through the body is the,A. aorta B. artery C.,INCOHERENT,No clear answer provided.
jtw_mean_diff_tgt,-1.0000,Two plus two equals,three. A) 10,FALSE,Incorrect sum
jtw_mean_diff_tgt,-1.0000,Three times three equals,12. A) two,FALSE,9 is not 12
jtw_mean_diff_tgt,-1.0000,Ten minus four equals,zero. A) 10,TRUE,Correct arithmetic result
jtw_mean_diff_tgt,-1.0000,The square root of nine is,a number that can be found in the,INCOHERENT,No clear numerical answer provided.
jtw_mean_diff_tgt,-1.0000,One hundred divided by ten equals,one. A) 10,TRUE,10 is correct
jtw_mean_diff_tgt,-1.0000,The opposite of hot is,cold. A) 10,TRUE,opposite of hot is cold
jtw_mean_diff_tgt,-1.0000,The opposite of up is,down. A) 10,TRUE,down is correct opposite of up
jtw_mean_diff_tgt,-1.0000,The sun rises in the,east. A) 10,TRUE,the sun rises in the east
jtw_mean_diff_tgt,-1.0000,The first president of the United States was,a man named George Washington. A,TRUE,George Washington was the first president
jtw_mean_diff_tgt,-1.0000,The author of the play Romeo and Juliet is,a famous playwright. A),INCOHERENT,No clear answer to the stem.
jtw_mean_diff_tgt,-1.0000,The number of days in a week is,7 A. A car tire,TRUE,7 is the correct number of days in a week
jtw_mean_diff_tgt,-1.0000,The color of a clear daytime sky is,blue. a) White? b,TRUE,blue is the correct color
rand_ctrl,+0.0100,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
rand_ctrl,+0.0100,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,+0.0100,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,+0.0100,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
rand_ctrl,+0.0100,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
rand_ctrl,+0.0100,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
rand_ctrl,+0.0100,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
rand_ctrl,+0.0100,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
rand_ctrl,+0.0100,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
rand_ctrl,+0.0100,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
rand_ctrl,+0.0100,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
rand_ctrl,+0.0100,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
rand_ctrl,+0.0100,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
rand_ctrl,+0.0100,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
rand_ctrl,+0.0100,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
rand_ctrl,+0.0100,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
rand_ctrl,+0.0100,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
rand_ctrl,+0.0100,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
rand_ctrl,+0.0100,The gas that plants absorb from the air is,called  a. carbon dioxide b.,TRUE,carbon dioxide is correct.
rand_ctrl,+0.0100,The organ that pumps blood through the body is the,a. heart. b.,FALSE,completion does not answer stem
rand_ctrl,+0.0100,Two plus two equals,four.  That’s the message,TRUE,four is correct
rand_ctrl,+0.0100,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,+0.0100,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
rand_ctrl,+0.0100,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,+0.0100,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
rand_ctrl,+0.0100,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
rand_ctrl,+0.0100,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
rand_ctrl,+0.0100,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,+0.0100,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
rand_ctrl,+0.0100,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
rand_ctrl,+0.0100,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
rand_ctrl,+0.0100,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
rand_ctrl,-0.0100,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
rand_ctrl,-0.0100,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,-0.0100,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
rand_ctrl,-0.0100,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
rand_ctrl,-0.0100,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
rand_ctrl,-0.0100,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
rand_ctrl,-0.0100,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
rand_ctrl,-0.0100,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
rand_ctrl,-0.0100,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
rand_ctrl,-0.0100,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
rand_ctrl,-0.0100,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
rand_ctrl,-0.0100,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
rand_ctrl,-0.0100,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
rand_ctrl,-0.0100,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
rand_ctrl,-0.0100,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
rand_ctrl,-0.0100,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
rand_ctrl,-0.0100,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
rand_ctrl,-0.0100,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
rand_ctrl,-0.0100,The gas that plants absorb from the air is,called  a. carbon dioxide b.,TRUE,carbon dioxide is correct.
rand_ctrl,-0.0100,The organ that pumps blood through the body is the,a. heart. b. lung,FALSE,organ is not a heart or lung
rand_ctrl,-0.0100,Two plus two equals,four.  That’s the message,TRUE,four is correct
rand_ctrl,-0.0100,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,-0.0100,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
rand_ctrl,-0.0100,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,-0.0100,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
rand_ctrl,-0.0100,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
rand_ctrl,-0.0100,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
rand_ctrl,-0.0100,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,-0.0100,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
rand_ctrl,-0.0100,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
rand_ctrl,-0.0100,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
rand_ctrl,-0.0100,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
rand_ctrl,+0.0200,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
rand_ctrl,+0.0200,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,+0.0200,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,+0.0200,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
rand_ctrl,+0.0200,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
rand_ctrl,+0.0200,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
rand_ctrl,+0.0200,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
rand_ctrl,+0.0200,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
rand_ctrl,+0.0200,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
rand_ctrl,+0.0200,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
rand_ctrl,+0.0200,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
rand_ctrl,+0.0200,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
rand_ctrl,+0.0200,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
rand_ctrl,+0.0200,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
rand_ctrl,+0.0200,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
rand_ctrl,+0.0200,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
rand_ctrl,+0.0200,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
rand_ctrl,+0.0200,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
rand_ctrl,+0.0200,The gas that plants absorb from the air is,"called  a. carbon dioxide, b",INCOHERENT,incomplete answer
rand_ctrl,+0.0200,The organ that pumps blood through the body is the,a. heart. b.,FALSE,completion does not answer stem
rand_ctrl,+0.0200,Two plus two equals,four.  That’s the message,TRUE,four is correct
rand_ctrl,+0.0200,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,+0.0200,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
rand_ctrl,+0.0200,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,+0.0200,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
rand_ctrl,+0.0200,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
rand_ctrl,+0.0200,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
rand_ctrl,+0.0200,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,+0.0200,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
rand_ctrl,+0.0200,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
rand_ctrl,+0.0200,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
rand_ctrl,+0.0200,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
rand_ctrl,-0.0200,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
rand_ctrl,-0.0200,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
rand_ctrl,-0.0200,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
rand_ctrl,-0.0200,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
rand_ctrl,-0.0200,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
rand_ctrl,-0.0200,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
rand_ctrl,-0.0200,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
rand_ctrl,-0.0200,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
rand_ctrl,-0.0200,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
rand_ctrl,-0.0200,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
rand_ctrl,-0.0200,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
rand_ctrl,-0.0200,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
rand_ctrl,-0.0200,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
rand_ctrl,-0.0200,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
rand_ctrl,-0.0200,The center of our solar system is the,"sun, which has a mass about",TRUE,sun is correct center
rand_ctrl,-0.0200,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
rand_ctrl,-0.0200,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
rand_ctrl,-0.0200,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
rand_ctrl,-0.0200,The gas that plants absorb from the air is,called  a. carbon dioxide b.,TRUE,carbon dioxide is correct.
rand_ctrl,-0.0200,The organ that pumps blood through the body is the,a. heart. b. lung,FALSE,organ is not a heart or lung
rand_ctrl,-0.0200,Two plus two equals,four.  That’s the message,TRUE,four is correct
rand_ctrl,-0.0200,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,-0.0200,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
rand_ctrl,-0.0200,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,-0.0200,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
rand_ctrl,-0.0200,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
rand_ctrl,-0.0200,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
rand_ctrl,-0.0200,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,-0.0200,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
rand_ctrl,-0.0200,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
rand_ctrl,-0.0200,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
rand_ctrl,-0.0200,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
rand_ctrl,+0.0400,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
rand_ctrl,+0.0400,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,+0.0400,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,+0.0400,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
rand_ctrl,+0.0400,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
rand_ctrl,+0.0400,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
rand_ctrl,+0.0400,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
rand_ctrl,+0.0400,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
rand_ctrl,+0.0400,The largest ocean on Earth is the,Pacific Ocean. It covers 17,TRUE,Pacific Ocean is correct.
rand_ctrl,+0.0400,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
rand_ctrl,+0.0400,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
rand_ctrl,+0.0400,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
rand_ctrl,+0.0400,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
rand_ctrl,+0.0400,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
rand_ctrl,+0.0400,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
rand_ctrl,+0.0400,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
rand_ctrl,+0.0400,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
rand_ctrl,+0.0400,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
rand_ctrl,+0.0400,The gas that plants absorb from the air is,"called  a. carbon dioxide, b",INCOHERENT,incomplete answer
rand_ctrl,+0.0400,The organ that pumps blood through the body is the,a. heart. b.,FALSE,completion does not answer stem
rand_ctrl,+0.0400,Two plus two equals,four.  That’s the message,TRUE,four is correct
rand_ctrl,+0.0400,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,+0.0400,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
rand_ctrl,+0.0400,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,+0.0400,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
rand_ctrl,+0.0400,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
